Georgia,2,www.nytimes.com/elections/2016/results/georgia-house-district-2-bishop-duke
Pennsylvania,16,www.nytimes.com/elections/2016/results/pennsylvania-house-district-16-hartman-smucker
California,15,www.nytimes.com/elections/2016/results/california-house-district-15-swalwell-turner
Kansas,1,www.nytimes.com/elections/2016/results/kansas-house-district-1
Nebraska,3,www.nytimes.com/elections/2016/results/nebraska-house-district-3
Texas,24,www.nytimes.com/elections/2016/results/texas-house-district-24-marchant-mcdowell
Illinois,13,www.nytimes.com/elections/2016/results/illinois-house-district-13-davis-wicklund
Utah,1,www.nytimes.com/elections/2016/results/utah-house-district-1-bishop-clemens
New York,15,www.nytimes.com/elections/2016/results/new-york-house-district-15-serrano-vega
California,23,www.nytimes.com/elections/2016/results/california-house-district-23-mccarthy-reed
Wisconsin,2,www.nytimes.com/elections/2016/results/wisconsin-house-district-2-pocan-theron
Illinois,3,www.nytimes.com/elections/2016/results/illinois-house-district-3
Indiana,7,www.nytimes.com/elections/2016/results/indiana-house-district-7-carson-ping
Washington,7,www.nytimes.com/elections/2016/results/washington-house-district-7
Washington,5,www.nytimes.com/elections/2016/results/washington-house-district-5-mcmorris-rodgers-pakootas
Texas,4,www.nytimes.com/elections/2016/results/texas-house-district-4
Alabama,6,www.nytimes.com/elections/2016/results/alabama-house-district-6-palmer-putman
Georgia,4,www.nytimes.com/elections/2016/results/georgia-house-district-4-johnson-armendariz
Oregon,4,www.nytimes.com/elections/2016/results/oregon-house-district-4-defazio-robinson
Florida,18,www.nytimes.com/elections/2016/results/florida-house-district-18-perkins-mast
Ohio,10,www.nytimes.com/elections/2016/results/ohio-house-district-10-turner-klepinger
Georgia,10,www.nytimes.com/elections/2016/results/georgia-house-district-10
California,12,www.nytimes.com/elections/2016/results/california-house-district-12
Georgia,5,www.nytimes.com/elections/2016/results/georgia-house-district-5-lewis-bell
Missouri,6,www.nytimes.com/elections/2016/results/missouri-house-district-6-graves-blackwell
Minnesota,1,www.nytimes.com/elections/2016/results/minnesota-house-district-1-walz-hagedorn
Pennsylvania,3,www.nytimes.com/elections/2016/results/pennsylvania-house-district-3
Indiana,5,www.nytimes.com/elections/2016/results/indiana-house-district-5-brooks-demaree
West Virginia,2,www.nytimes.com/elections/2016/results/west-virginia-house-district-2-mooney-hunt
California,44,www.nytimes.com/elections/2016/results/california-house-district-44
Kentucky,2,www.nytimes.com/elections/2016/results/kentucky-house-district-2
Oregon,3,www.nytimes.com/elections/2016/results/oregon-house-district-3
Ohio,8,www.nytimes.com/elections/2016/results/ohio-house-district-8-davidson-fought
New Jersey,5,www.nytimes.com/elections/2016/results/new-jersey-house-district-5-garrett-gottheimer
Florida,21,www.nytimes.com/elections/2016/results/florida-house-district-21-frankel-spain
Louisiana,2,www.nytimes.com/elections/2016/results/louisiana-house-district-2
California,50,www.nytimes.com/elections/2016/results/california-house-district-50-hunter-malloy
Kentucky,1,www.nytimes.com/elections/2016/results/kentucky-house-district-1-gaskins-comer
Georgia,7,www.nytimes.com/elections/2016/results/georgia-house-district-7-woodall-malik
Florida,11,www.nytimes.com/elections/2016/results/florida-house-district-11-webster-koller
Ohio,9,www.nytimes.com/elections/2016/results/ohio-house-district-9-kaptur-larson
Washington,8,www.nytimes.com/elections/2016/results/washington-house-district-8-reichert-ventrella
Washington,3,www.nytimes.com/elections/2016/results/washington-house-district-3-herrera-beutler-moeller
California,35,www.nytimes.com/elections/2016/results/california-house-district-35-torres-fischella
Illinois,8,www.nytimes.com/elections/2016/results/illinois-house-district-8-krishnamoorthi-dicianni
Tennessee,1,www.nytimes.com/elections/2016/results/tennessee-house-district-1-roe-bohms
New Jersey,7,www.nytimes.com/elections/2016/results/new-jersey-house-district-7-lance-jacob
Virginia,1,www.nytimes.com/elections/2016/results/virginia-house-district-1-wittman-rowe
California,47,www.nytimes.com/elections/2016/results/california-house-district-47-lowenthal-whallon
Colorado,7,www.nytimes.com/elections/2016/results/colorado-house-district-7-perlmutter-athanasopoulos
Minnesota,4,www.nytimes.com/elections/2016/results/minnesota-house-district-4-mccollum-ryan
Wyoming,At Large,www.nytimes.com/elections/2016/results/wyoming-house-district-1-greene-cheney
Missouri,2,www.nytimes.com/elections/2016/results/missouri-house-district-2-wagner-otto
Pennsylvania,7,www.nytimes.com/elections/2016/results/pennsylvania-house-district-7-meehan-balchunis
Indiana,9,www.nytimes.com/elections/2016/results/indiana-house-district-9-yoder-hollingsworth
New York,7,www.nytimes.com/elections/2016/results/new-york-house-district-7-velazquez-romaguera
Florida,6,www.nytimes.com/elections/2016/results/florida-house-district-6-desantis-mccullough
New Mexico,2,www.nytimes.com/elections/2016/results/new-mexico-house-district-2-pearce-soules
Texas,10,www.nytimes.com/elections/2016/results/texas-house-district-10-mccaul-cadien
Pennsylvania,13,www.nytimes.com/elections/2016/results/pennsylvania-house-district-13
Texas,35,www.nytimes.com/elections/2016/results/texas-house-district-35-doggett-narvaiz
New York,23,www.nytimes.com/elections/2016/results/new-york-house-district-23-reed-plumb
Nevada,3,www.nytimes.com/elections/2016/results/nevada-house-district-3-rosen-tarkanian
Texas,7,www.nytimes.com/elections/2016/results/texas-house-district-7-culberson-cargas
Illinois,16,www.nytimes.com/elections/2016/results/illinois-house-district-16
New York,10,www.nytimes.com/elections/2016/results/new-york-house-district-10-nadler-rosenthal
Washington,4,www.nytimes.com/elections/2016/results/washington-house-district-4
Michigan,10,www.nytimes.com/elections/2016/results/michigan-house-district-10-accavitti-mitchell
Alabama,7,www.nytimes.com/elections/2016/results/alabama-house-district-7
Illinois,10,www.nytimes.com/elections/2016/results/illinois-house-district-10-dold-schneider
Connecticut,4,www.nytimes.com/elections/2016/results/connecticut-house-district-4-himes-shaban
South Carolina,5,www.nytimes.com/elections/2016/results/south-carolina-house-district-5-mulvaney-person
Virginia,4,www.nytimes.com/elections/2016/results/virginia-house-district-4-mceachin-wade
Maryland,4,www.nytimes.com/elections/2016/results/maryland-house-district-4-brown-mcdermott
Texas,23,www.nytimes.com/elections/2016/results/texas-house-district-23-hurd-gallego
New Jersey,10,www.nytimes.com/elections/2016/results/new-jersey-house-district-10-payne-jr-pinckney
Texas,19,www.nytimes.com/elections/2016/results/texas-house-district-19
Ohio,16,www.nytimes.com/elections/2016/results/ohio-house-district-16-renacci-mundy
Pennsylvania,18,www.nytimes.com/elections/2016/results/pennsylvania-house-district-18
California,17,www.nytimes.com/elections/2016/results/california-house-district-17
Tennessee,6,www.nytimes.com/elections/2016/results/tennessee-house-district-6-black-kent
Texas,20,www.nytimes.com/elections/2016/results/texas-house-district-20
Texas,22,www.nytimes.com/elections/2016/results/texas-house-district-22-olson-gibson
Alabama,5,www.nytimes.com/elections/2016/results/alabama-house-district-5-brooks-boyd
New York,17,www.nytimes.com/elections/2016/results/new-york-house-district-17
Ohio,2,www.nytimes.com/elections/2016/results/ohio-house-district-2-wenstrup-smith
California,25,www.nytimes.com/elections/2016/results/california-house-district-25-knight-caforio
Alaska,At Large,www.nytimes.com/elections/2016/results/alaska-house-district-1-young-lindbeck
New Jersey,2,www.nytimes.com/elections/2016/results/new-jersey-house-district-2-lobiondo-cole
Connecticut,2,www.nytimes.com/elections/2016/results/connecticut-house-district-2-courtney-novak
California,2,www.nytimes.com/elections/2016/results/california-house-district-2-huffman-mensing
Maryland,2,www.nytimes.com/elections/2016/results/maryland-house-district-2-ruppersberger-mcdonough
Illinois,5,www.nytimes.com/elections/2016/results/illinois-house-district-5-quigley-kolber
Alabama,3,www.nytimes.com/elections/2016/results/alabama-house-district-3-rogers-smith
