stateFP,state,maptype,countyFP,county,district,dem_CountySplitValue,rep_CountySplitValue
stateFP,state,Compact,29167,"Polk County, Missouri",8,0.5090356618051555,0.5357784979807761
stateFP,state,Compact,29007,"Audrain County, Missouri",4,1.0,1.0
stateFP,state,Compact,13141,"Hancock County, Georgia",12,1.0,1.0
stateFP,state,Compact,6035,"Lassen County, California",1,1.0,1.0
stateFP,state,Compact,48145,"Falls County, Texas",25,0.1275822686082638,0.18069714952842308
stateFP,state,Compact,48095,"Concho County, Texas",11,1.0,1.0
stateFP,state,Compact,34027,"Morris County, New Jersey",10,6.260484931947991e-05,6.76897020384434e-05
stateFP,state,Compact,18103,"Miami County, Indiana",5,0.1730652497762427,0.1832328495577796
stateFP,state,Compact,18161,"Union County, Indiana",6,1.0,1.0
stateFP,state,Compact,45061,"Lee County, South Carolina",6,1.0,1.0
stateFP,state,Compact,6085,"Santa Clara County, California",17,2.147935103131104e-05,0.0
stateFP,state,Compact,21003,"Allen County, Kentucky",2,1.0,1.0
stateFP,state,Compact,48215,"Hidalgo County, Texas",28,0.10249064478405187,0.1071615948934496
stateFP,state,Compact,54061,"Monongalia County, West Virginia",1,1.0,1.0
stateFP,state,Compact,26063,"Huron County, Michigan",10,1.0,1.0
stateFP,state,Compact,48133,"Eastland County, Texas",19,1.0,1.0
stateFP,state,Compact,24013,"Carroll County, Maryland",6,1.0,1.0
stateFP,state,Compact,48247,"Jim Hogg County, Texas",28,1.0,1.0
stateFP,state,Compact,45073,"Oconee County, South Carolina",3,1.0,1.0
stateFP,state,Compact,39043,"Erie County, Ohio",7,1.0,1.0
stateFP,state,Compact,54029,"Hancock County, West Virginia",2,1.0,1.0
stateFP,state,Compact,22031,"De Soto Parish, Louisiana",5,1.0,1.0
stateFP,state,Compact,48153,"Floyd County, Texas",19,1.0,1.0
stateFP,state,Compact,17155,"Putnam County, Illinois",17,1.0,1.0
stateFP,state,Compact,17159,"Richland County, Illinois",15,1.0,1.0
stateFP,state,Compact,47001,"Anderson County, Tennessee",4,0.10348156414097551,0.11016221277712863
stateFP,state,Compact,27077,"Lake of the Woods County, Minnesota",7,1.0,1.0
stateFP,state,Compact,17023,"Clark County, Illinois",15,1.0,1.0
stateFP,state,Compact,28055,"Issaquena County, Mississippi",2,1.0,1.0
stateFP,state,Compact,55021,"Columbia County, Wisconsin",6,0.5485213411372457,0.5509476504912978
stateFP,state,Compact,37057,"Davidson County, North Carolina",8,1.0,1.0
stateFP,state,Compact,18033,"DeKalb County, Indiana",3,1.0,1.0
stateFP,state,Compact,6037,"Los Angeles County, California",48,2.7931990718759947e-05,6.254342208231996e-05
stateFP,state,Compact,45041,"Florence County, South Carolina",7,0.8982113653818911,0.9142405613009911
stateFP,state,Compact,18063,"Hendricks County, Indiana",4,1.0,1.0
stateFP,state,Compact,8005,"Arapahoe County, Colorado",1,0.21162369805050785,0.17419408953794369
stateFP,state,Compact,24019,"Dorchester County, Maryland",1,1.0,1.0
stateFP,state,Compact,42093,"Montour County, Pennsylvania",10,1.0,1.0
stateFP,state,Compact,53031,"Jefferson County, Washington",6,1.0,1.0
stateFP,state,Compact,29093,"Iron County, Missouri",8,1.0,1.0
stateFP,state,Compact,27117,"Pipestone County, Minnesota",1,1.0,1.0
stateFP,state,Compact,31119,"Madison County, Nebraska",3,1.0,1.0
stateFP,state,Compact,13055,"Chattooga County, Georgia",14,1.0,1.0
stateFP,state,Compact,40073,"Kingfisher County, Oklahoma",3,1.0,1.0
stateFP,state,Compact,29143,"New Madrid County, Missouri",8,1.0,1.0
stateFP,state,Compact,51053,"Dinwiddie County, Virginia",5,1.0,1.0
stateFP,state,Compact,20175,"Seward County, Kansas",1,1.0,1.0
stateFP,state,Compact,4013,"Maricopa County, Arizona",7,0.17293593079104563,0.11298426240448034
stateFP,state,Compact,17079,"Jasper County, Illinois",15,1.0,1.0
stateFP,state,Compact,48439,"Tarrant County, Texas",33,0.35127260972862956,0.3456921867479955
stateFP,state,Compact,5039,"Dallas County, Arkansas",4,1.0,1.0
stateFP,state,Compact,39055,"Geauga County, Ohio",14,1.0,1.0
stateFP,state,Compact,26085,"Lake County, Michigan",2,1.0,1.0
stateFP,state,Compact,42029,"Chester County, Pennsylvania",13,3.288097229444895e-05,3.068402989672497e-05
stateFP,state,Compact,41025,"Harney County, Oregon",2,1.0,1.0
stateFP,state,Compact,26131,"Ontonagon County, Michigan",1,1.0,1.0
stateFP,state,Compact,42103,"Pike County, Pennsylvania",10,0.05072050734326499,0.0394061940051894
stateFP,state,Compact,48255,"Karnes County, Texas",27,1.0,1.0
stateFP,state,Compact,27123,"Ramsey County, Minnesota",4,1.0,1.0
stateFP,state,Compact,51047,"Culpeper County, Virginia",7,1.0,1.0
stateFP,state,Compact,49053,"Washington County, Utah",2,1.0,1.0
stateFP,state,Compact,40055,"Greer County, Oklahoma",3,1.0,1.0
stateFP,state,Compact,6079,"San Luis Obispo County, California",24,1.0,1.0
stateFP,state,Compact,21045,"Casey County, Kentucky",2,1.0,1.0
stateFP,state,Compact,20095,"Kingman County, Kansas",1,1.0,1.0
stateFP,state,Compact,42071,"Lancaster County, Pennsylvania",16,1.0,1.0
stateFP,state,Compact,9007,"Middlesex County, Connecticut",2,1.0,1.0
stateFP,state,Compact,45007,"Anderson County, South Carolina",3,1.0,1.0
stateFP,state,Compact,12115,"Sarasota County, Florida",17,0.01621130490282439,0.028844242460261498
stateFP,state,Compact,5057,"Hempstead County, Arkansas",4,1.0,1.0
stateFP,state,Compact,5135,"Sharp County, Arkansas",1,1.0,1.0
stateFP,state,Compact,29069,"Dunklin County, Missouri",8,1.0,1.0
stateFP,state,Compact,1091,"Marengo County, Alabama",7,1.0,1.0
stateFP,state,Compact,29205,"Shelby County, Missouri",6,1.0,1.0
stateFP,state,Compact,20101,"Lane County, Kansas",1,1.0,1.0
stateFP,state,Compact,27083,"Lyon County, Minnesota",7,1.0,1.0
stateFP,state,Compact,55027,"Dodge County, Wisconsin",6,0.6383586982904287,0.6112157694338783
stateFP,state,Compact,20039,"Decatur County, Kansas",1,1.0,1.0
stateFP,state,Compact,42003,"Allegheny County, Pennsylvania",14,0.632028159177803,0.5149086288050538
stateFP,state,Compact,53045,"Mason County, Washington",6,1.0,1.0
stateFP,state,Compact,48015,"Austin County, Texas",17,1.0,1.0
stateFP,state,Compact,18119,"Owen County, Indiana",8,1.0,1.0
stateFP,state,Compact,37119,"Mecklenburg County, North Carolina",10,0.09510149366058125,0.17227886016477814
stateFP,state,Compact,13009,"Baldwin County, Georgia",8,1.0,1.0
stateFP,state,Compact,13283,"Treutlen County, Georgia",12,1.0,1.0
stateFP,state,Compact,48123,"DeWitt County, Texas",27,1.0,1.0
stateFP,state,Compact,28077,"Lawrence County, Mississippi",3,1.0,1.0
stateFP,state,Compact,21049,"Clark County, Kentucky",6,1.0,1.0
stateFP,state,Compact,48481,"Wharton County, Texas",27,1.0,1.0
stateFP,state,Compact,36059,"Nassau County, New York",6,6.587852992598338e-05,2.4794221782349356e-05
stateFP,state,Compact,13151,"Henry County, Georgia",13,1.0,1.0
stateFP,state,Compact,22105,"Tangipahoa Parish, Louisiana",1,1.0,1.0
stateFP,state,Compact,47189,"Wilson County, Tennessee",6,1.0,1.0
stateFP,state,Compact,54049,"Marion County, West Virginia",1,1.0,1.0
stateFP,state,Compact,47017,"Carroll County, Tennessee",7,1.0,1.0
stateFP,state,Compact,12091,"Okaloosa County, Florida",1,1.0,1.0
stateFP,state,Compact,28071,"Lafayette County, Mississippi",1,1.0,1.0
stateFP,state,Compact,22009,"Avoyelles Parish, Louisiana",5,1.0,1.0
stateFP,state,Compact,33003,"Carroll County, New Hampshire",2,1.0,1.0
stateFP,state,Compact,35021,"Harding County, New Mexico",3,1.0,1.0
stateFP,state,Compact,29081,"Harrison County, Missouri",6,1.0,1.0
stateFP,state,Compact,31153,"Sarpy County, Nebraska",1,0.42147549135164886,0.4156963302996184
stateFP,state,Compact,29217,"Vernon County, Missouri",4,1.0,1.0
stateFP,state,Compact,6071,"San Bernardino County, California",41,1.9708737387262323e-05,1.3566472897967911e-05
stateFP,state,Compact,1053,"Escambia County, Alabama",1,1.0,1.0
stateFP,state,Compact,28083,"Leflore County, Mississippi",2,1.0,1.0
stateFP,state,Compact,20209,"Wyandotte County, Kansas",3,1.0,1.0
stateFP,state,Compact,22099,"St. Martin Parish, Louisiana",3,1.0,1.0
stateFP,state,Compact,6111,"Ventura County, California",24,0.007913923038662122,0.018036613218522863
stateFP,state,Compact,37141,"Pender County, North Carolina",7,1.0,1.0
stateFP,state,Compact,36103,"Suffolk County, New York",3,0.04287581062221801,0.03253795008417099
stateFP,state,Compact,42099,"Perry County, Pennsylvania",11,1.0,1.0
stateFP,state,Compact,22053,"Jefferson Davis Parish, Louisiana",3,0.2541854215773499,0.2870108675342757
stateFP,state,Compact,35041,"Roosevelt County, New Mexico",2,1.0,1.0
stateFP,state,Compact,55081,"Monroe County, Wisconsin",3,1.0,1.0
stateFP,state,Compact,55139,"Winnebago County, Wisconsin",6,1.0,1.0
stateFP,state,Compact,16047,"Gooding County, Idaho",2,1.0,1.0
stateFP,state,Compact,13293,"Upson County, Georgia",3,1.0,1.0
stateFP,state,Compact,20191,"Sumner County, Kansas",4,1.0,1.0
stateFP,state,Compact,32011,"Eureka County, Nevada",2,1.0,1.0
stateFP,state,Compact,12071,"Lee County, Florida",17,0.0644087887735017,0.04898616466265014
stateFP,state,Compact,13209,"Montgomery County, Georgia",12,1.0,1.0
stateFP,state,Compact,55129,"Washburn County, Wisconsin",7,1.0,1.0
stateFP,state,Compact,48455,"Trinity County, Texas",36,1.0,1.0
stateFP,state,Compact,37181,"Vance County, North Carolina",1,1.0,1.0
stateFP,state,Compact,18131,"Pulaski County, Indiana",2,1.0,1.0
stateFP,state,Compact,13123,"Gilmer County, Georgia",9,1.0,1.0
stateFP,state,Compact,1073,"Jefferson County, Alabama",6,1.0,1.0
stateFP,state,Compact,51035,"Carroll County, Virginia",9,1.0,1.0
stateFP,state,Compact,36081,"Queens County, New York",14,0.3017320336116386,0.27567892538202493
stateFP,state,Compact,39083,"Knox County, Ohio",6,1.0,1.0
stateFP,state,Compact,47101,"Lewis County, Tennessee",7,1.0,1.0
stateFP,state,Compact,41069,"Wheeler County, Oregon",2,1.0,1.0
stateFP,state,Compact,5095,"Monroe County, Arkansas",1,1.0,1.0
stateFP,state,Compact,37061,"Duplin County, North Carolina",7,1.0,1.0
stateFP,state,Compact,51161,"Roanoke County, Virginia",6,0.9295957094912405,0.9316691660859071
stateFP,state,Compact,17115,"Macon County, Illinois",18,1.0,1.0
stateFP,state,Compact,29165,"Platte County, Missouri",6,1.0,1.0
stateFP,state,Compact,36063,"Niagara County, New York",27,1.0,1.0
stateFP,state,Compact,8083,"Montezuma County, Colorado",3,1.0,1.0
stateFP,state,Compact,45083,"Spartanburg County, South Carolina",5,0.22473053247600977,0.2772516866538035
stateFP,state,Compact,48439,"Tarrant County, Texas",12,0.2130130668573238,0.2844668473742061
stateFP,state,Compact,13253,"Seminole County, Georgia",2,1.0,1.0
stateFP,state,Compact,18137,"Ripley County, Indiana",9,1.0,1.0
stateFP,state,Compact,48487,"Wilbarger County, Texas",13,1.0,1.0
stateFP,state,Compact,40077,"Latimer County, Oklahoma",2,1.0,1.0
stateFP,state,Compact,51169,"Scott County, Virginia",9,1.0,1.0
stateFP,state,Compact,48441,"Taylor County, Texas",19,1.0,1.0
stateFP,state,Compact,51775,"Salem city, Virginia",6,1.0,1.0
stateFP,state,Compact,29159,"Pettis County, Missouri",4,1.0,1.0
stateFP,state,Compact,48035,"Bosque County, Texas",25,1.0,1.0
stateFP,state,Compact,24001,"Allegany County, Maryland",6,1.0,1.0
stateFP,state,Compact,42075,"Lebanon County, Pennsylvania",11,1.0,1.0
stateFP,state,Compact,26151,"Sanilac County, Michigan",10,1.0,1.0
stateFP,state,Compact,21143,"Lyon County, Kentucky",1,1.0,1.0
stateFP,state,Compact,20129,"Morton County, Kansas",1,1.0,1.0
stateFP,state,Compact,54099,"Wayne County, West Virginia",2,1.0,1.0
stateFP,state,Compact,55007,"Bayfield County, Wisconsin",7,1.0,1.0
stateFP,state,Compact,37095,"Hyde County, North Carolina",3,1.0,1.0
stateFP,state,Compact,39167,"Washington County, Ohio",6,1.0,1.0
stateFP,state,Compact,6113,"Yolo County, California",3,0.050127073600532035,0.04043993013051912
stateFP,state,Compact,27053,"Hennepin County, Minnesota",2,5.898710964739049e-06,1.1658050469856385e-05
stateFP,state,Compact,8003,"Alamosa County, Colorado",3,1.0,1.0
stateFP,state,Compact,13321,"Worth County, Georgia",2,1.0,1.0
stateFP,state,Compact,48387,"Red River County, Texas",4,1.0,1.0
stateFP,state,Compact,48445,"Terry County, Texas",19,1.0,1.0
stateFP,state,Compact,13173,"Lanier County, Georgia",2,1.0,1.0
stateFP,state,Compact,6045,"Mendocino County, California",5,1.0,1.0
stateFP,state,Compact,5021,"Clay County, Arkansas",1,1.0,1.0
stateFP,state,Compact,47055,"Giles County, Tennessee",4,1.0,1.0
stateFP,state,Compact,12057,"Hillsborough County, Florida",14,0.5555052227527123,0.5575564132991071
stateFP,state,Compact,39007,"Ashtabula County, Ohio",14,1.0,1.0
stateFP,state,Compact,39049,"Franklin County, Ohio",12,0.4116803701396856,0.39957279509713134
stateFP,state,Compact,48201,"Harris County, Texas",7,0.18970744103525045,0.1958644239483957
stateFP,state,Compact,17043,"DuPage County, Illinois",7,3.362786029842034e-05,2.8182261927756003e-05
stateFP,state,Compact,42033,"Clearfield County, Pennsylvania",5,1.0,1.0
stateFP,state,Compact,47067,"Hancock County, Tennessee",1,1.0,1.0
stateFP,state,Compact,29119,"McDonald County, Missouri",7,1.0,1.0
stateFP,state,Compact,18079,"Jennings County, Indiana",9,1.0,1.0
stateFP,state,Compact,34031,"Passaic County, New Jersey",9,1.0,1.0
stateFP,state,Compact,12057,"Hillsborough County, Florida",12,0.3432515983459937,0.3091525723431776
stateFP,state,Compact,51057,"Essex County, Virginia",1,1.0,1.0
stateFP,state,Compact,29179,"Reynolds County, Missouri",8,1.0,1.0
stateFP,state,Compact,48105,"Crockett County, Texas",11,1.0,1.0
stateFP,state,Compact,27013,"Blue Earth County, Minnesota",1,1.0,1.0
stateFP,state,Compact,5027,"Columbia County, Arkansas",4,1.0,1.0
stateFP,state,Compact,27079,"Le Sueur County, Minnesota",6,0.00033392527507670057,0.0003063663179921015
stateFP,state,Compact,54093,"Tucker County, West Virginia",1,1.0,1.0
stateFP,state,Compact,51750,"Radford city, Virginia",9,1.0,1.0
stateFP,state,Compact,27025,"Chisago County, Minnesota",6,1.0,1.0
stateFP,state,Compact,29171,"Putnam County, Missouri",6,1.0,1.0
stateFP,state,Compact,23005,"Cumberland County, Maine",1,1.0,1.0
stateFP,state,Compact,13281,"Towns County, Georgia",9,1.0,1.0
stateFP,state,Compact,37033,"Caswell County, North Carolina",4,1.0,1.0
stateFP,state,Compact,29079,"Grundy County, Missouri",6,1.0,1.0
stateFP,state,Compact,53061,"Snohomish County, Washington",2,0.96123168160161,0.9062666860101494
stateFP,state,Compact,55133,"Waukesha County, Wisconsin",5,0.9761786846519869,0.9703467356993566
stateFP,state,Compact,25005,"Bristol County, Massachusetts",8,1.0,1.0
stateFP,state,Compact,27115,"Pine County, Minnesota",8,1.0,1.0
stateFP,state,Compact,34013,"Essex County, New Jersey",9,0.05421629300452209,0.14810361933913999
stateFP,state,Compact,48201,"Harris County, Texas",8,0.04757628475539607,0.08767462986725189
stateFP,state,Compact,54025,"Greenbrier County, West Virginia",3,1.0,1.0
stateFP,state,Compact,39025,"Clermont County, Ohio",8,0.2928136085632617,0.3072001896935285
stateFP,state,Compact,16029,"Caribou County, Idaho",2,1.0,1.0
stateFP,state,Compact,48041,"Brazos County, Texas",17,1.0,1.0
stateFP,state,Compact,31129,"Nuckolls County, Nebraska",3,1.0,1.0
stateFP,state,Compact,36029,"Erie County, New York",26,0.836517599126459,0.7272281988788133
stateFP,state,Compact,53033,"King County, Washington",7,0.3600880658485416,0.3128102915800563
stateFP,state,Compact,1029,"Cleburne County, Alabama",3,1.0,1.0
stateFP,state,Compact,20003,"Anderson County, Kansas",2,1.0,1.0
stateFP,state,Compact,22075,"Plaquemines Parish, Louisiana",1,1.0,1.0
stateFP,state,Compact,51177,"Spotsylvania County, Virginia",1,0.590115300243713,0.4991812244595279
stateFP,state,Compact,40127,"Pushmataha County, Oklahoma",4,1.0,1.0
stateFP,state,Compact,48469,"Victoria County, Texas",27,1.0,1.0
stateFP,state,Compact,22029,"Concordia Parish, Louisiana",5,1.0,1.0
stateFP,state,Compact,32033,"White Pine County, Nevada",4,1.0,1.0
stateFP,state,Compact,21165,"Menifee County, Kentucky",6,1.0,1.0
stateFP,state,Compact,17117,"Macoupin County, Illinois",12,1.0,1.0
stateFP,state,Compact,36017,"Chenango County, New York",22,1.0,1.0
stateFP,state,Compact,13087,"Decatur County, Georgia",2,1.0,1.0
stateFP,state,Compact,26163,"Wayne County, Michigan",13,0.34049771164722836,0.4701537395605084
stateFP,state,Compact,45039,"Fairfield County, South Carolina",5,1.0,1.0
stateFP,state,Compact,17053,"Ford County, Illinois",13,1.0,1.0
stateFP,state,Compact,6067,"Sacramento County, California",9,0.0006574940426480814,0.0019675098613520996
stateFP,state,Compact,48275,"Knox County, Texas",19,1.0,1.0
stateFP,state,Compact,12101,"Pasco County, Florida",11,0.7983538704623012,0.8630208495705478
stateFP,state,Compact,40105,"Nowata County, Oklahoma",2,1.0,1.0
stateFP,state,Compact,31049,"Deuel County, Nebraska",3,1.0,1.0
stateFP,state,Compact,9005,"Litchfield County, Connecticut",5,1.0,1.0
stateFP,state,Compact,45005,"Allendale County, South Carolina",6,1.0,1.0
stateFP,state,Compact,53015,"Cowlitz County, Washington",3,1.0,1.0
stateFP,state,Compact,17111,"McHenry County, Illinois",14,0.9834800285996064,0.9771405804050708
stateFP,state,Compact,54071,"Pendleton County, West Virginia",1,1.0,1.0
stateFP,state,Compact,35039,"Rio Arriba County, New Mexico",3,1.0,1.0
stateFP,state,Compact,5035,"Crittenden County, Arkansas",1,1.0,1.0
stateFP,state,Compact,41057,"Tillamook County, Oregon",1,1.0,1.0
stateFP,state,Compact,42029,"Chester County, Pennsylvania",6,0.4479230110918134,0.39988996367994045
stateFP,state,Compact,21125,"Laurel County, Kentucky",5,1.0,1.0
stateFP,state,Compact,21199,"Pulaski County, Kentucky",2,1.0,1.0
stateFP,state,Compact,12095,"Orange County, Florida",9,0.13654359937731317,0.1417742579449806
stateFP,state,Compact,49007,"Carbon County, Utah",3,1.0,1.0
stateFP,state,Compact,37163,"Sampson County, North Carolina",2,0.9480731181453901,0.9600154283319957
stateFP,state,Compact,51119,"Middlesex County, Virginia",1,1.0,1.0
stateFP,state,Compact,21137,"Lincoln County, Kentucky",2,1.0,1.0
stateFP,state,Compact,17089,"Kane County, Illinois",8,0.654288414706705,0.6604590819546337
stateFP,state,Compact,5049,"Fulton County, Arkansas",1,1.0,1.0
stateFP,state,Compact,41051,"Multnomah County, Oregon",3,1.0,1.0
stateFP,state,Compact,37129,"New Hanover County, North Carolina",7,1.0,1.0
stateFP,state,Compact,48171,"Gillespie County, Texas",10,1.0,1.0
stateFP,state,Compact,12041,"Gilchrist County, Florida",3,1.0,1.0
stateFP,state,Compact,41005,"Clackamas County, Oregon",3,0.08557665964583874,0.07546154044616134
stateFP,state,Compact,21091,"Hancock County, Kentucky",1,1.0,1.0
stateFP,state,Compact,39093,"Lorain County, Ohio",7,1.0,1.0
stateFP,state,Compact,20093,"Kearny County, Kansas",1,1.0,1.0
stateFP,state,Compact,12086,"Miami-Dade County, Florida",23,1.4121053973977044e-05,1.2779128591519625e-05
stateFP,state,Compact,13307,"Webster County, Georgia",2,1.0,1.0
stateFP,state,Compact,21057,"Cumberland County, Kentucky",2,1.0,1.0
stateFP,state,Compact,1085,"Lowndes County, Alabama",7,1.0,1.0
stateFP,state,Compact,17027,"Clinton County, Illinois",12,0.1177711971494776,0.12595053894300245
