State,ElectionDate,MapType,District,DemocratVote,RepublicanVote,Winner
PA,2016,GOP,12,147400.46285604517,182286.87932692564,Republican
PA,2016,GOP,13,217211.64001532586,107364.19846650134,Democrat
PA,2016,GOP,14,228736.54721386355,140878.9434774089,Democrat
PA,2016,GOP,15,131282.92931999685,169629.78945933536,Republican
PA,2016,GOP,16,129271.95999908881,172281.19705070427,Republican
PA,2016,GOP,17,110348.32390312754,173484.55052506464,Republican
PA,2016,GOP,18,132982.25197330688,202450.70867123397,Republican
PA,2016,MajMin,1,277943.2100940326,67130.81016655917,Democrat
PA,2016,MajMin,2,270654.1080130822,61124.79401801682,Democrat
PA,2016,MajMin,3,111748.37415648258,174158.162542731,Republican
PA,2016,MajMin,4,102068.76613509431,213282.9163051066,Republican
PA,2016,MajMin,5,88885.1521380842,199479.09436518385,Republican
PA,2016,MajMin,6,157127.48898867087,158681.2292192215,Republican
PA,2016,MajMin,7,201869.60042598125,144845.80787861385,Democrat
PA,2016,MajMin,8,200389.64311540278,171200.68442011575,Democrat
PA,2016,MajMin,9,85874.98092406151,220619.52100147627,Republican
PA,2016,MajMin,10,88350.07769568078,194214.4262276165,Republican
PA,2016,MajMin,11,130967.43084665763,188517.4483453995,Republican
PA,2016,MajMin,12,151964.12947264707,182442.19824289734,Republican
PA,2016,MajMin,13,205307.58260932972,97054.12975724484,Democrat
PA,2016,MajMin,14,228204.3495606733,141172.29203667396,Democrat
PA,2016,MajMin,15,154307.13827891875,152460.11657524196,Democrat
PA,2016,MajMin,16,138766.36675350045,182436.5445402281,Republican
PA,2016,MajMin,17,127694.70704333177,169195.84319105622,Republican
PA,2016,MajMin,18,122581.89374836798,194924.98116661687,Republican
PA,2016,Proportional,1,225442.38238034974,76448.10078407858,Democrat
PA,2016,Proportional,2,284507.15601390816,43705.22570141485,Democrat
PA,2016,Proportional,3,121033.9807318087,171551.37762989488,Republican
PA,2016,Proportional,4,144383.28898711246,174781.8223383222,Republican
PA,2016,Proportional,5,89031.45367547845,211136.47516005137,Republican
PA,2016,Proportional,6,154466.04171845267,179438.92418813452,Republican
PA,2016,Proportional,7,212891.0113398009,142663.3877695886,Democrat
PA,2016,Proportional,8,217075.02119961032,126011.07426578511,Democrat
PA,2016,Proportional,9,93345.81532558415,221754.809567318,Republican
PA,2016,Proportional,10,78106.27137836788,199587.2630483258,Republican
PA,2016,Proportional,11,102153.51500587209,189011.1586685691,Republican
PA,2016,Proportional,12,206649.8390739989,150481.1299993869,Democrat
PA,2016,Proportional,13,226613.15113080258,145305.56316713768,Democrat
PA,2016,Proportional,14,184323.99562178276,162053.62951270526,Democrat
PA,2016,Proportional,15,111304.14602170355,193345.0166314252,Republican
PA,2016,Proportional,16,147109.03199798078,150197.63228646258,Republican
PA,2016,Proportional,17,149362.61555123556,157303.0189644791,Republican
PA,2016,Proportional,18,96906.2828461503,218165.39031692015,Republican
PA,2016,algorithmic-compact,1,248431.1303805812,65078.91240601086,Democrat
PA,2016,algorithmic-compact,2,276220.93456577044,54091.347320732864,Democrat
PA,2016,algorithmic-compact,3,107612.21522950206,193339.7583796628,Republican
PA,2016,algorithmic-compact,4,119867.48247620826,197368.99043063252,Republican
PA,2016,algorithmic-compact,5,100700.4099544421,186714.29094684936,Republican
PA,2016,algorithmic-compact,6,173614.10764301952,163123.22398347294,Democrat
PA,2016,algorithmic-compact,7,186236.11567964518,157630.0103677918,Democrat
PA,2016,algorithmic-compact,8,189667.97814172742,180484.82778624693,Democrat
PA,2016,algorithmic-compact,9,82803.59506848063,213419.61883635118,Republican
PA,2016,algorithmic-compact,10,90359.68392332466,198912.98496310224,Republican
PA,2016,algorithmic-compact,11,117038.9326452863,184593.8642718168,Republican
PA,2016,algorithmic-compact,12,135586.40676365222,190100.25164596085,Republican
PA,2016,algorithmic-compact,13,239513.16086820955,91872.33114843378,Democrat
PA,2016,algorithmic-compact,14,221608.04700318153,142093.87551801515,Democrat
PA,2016,algorithmic-compact,15,144489.97376216136,160494.254300191,Republican
PA,2016,algorithmic-compact,16,136958.96702644735,173034.33777761614,Republican
PA,2016,algorithmic-compact,17,129510.0591672366,168637.82182163215,Republican
PA,2016,algorithmic-compact,18,144485.79970112344,191950.29809548083,Republican
PA,2016,current,1,248431.1303805812,65078.91240601086,Democrat
PA,2016,current,2,276220.93456577044,54091.347320732864,Democrat
PA,2016,current,3,107612.21522950206,193339.7583796628,Republican
PA,2016,current,4,119867.48247620826,197368.99043063252,Republican
PA,2016,current,5,100700.4099544421,186714.29094684936,Republican
PA,2016,current,6,173614.10764301952,163123.22398347294,Democrat
PA,2016,current,7,186236.11567964518,157630.0103677918,Democrat
PA,2016,current,8,189667.97814172742,180484.82778624693,Democrat
PA,2016,current,9,82803.59506848063,213419.61883635118,Republican
PA,2016,current,10,90359.68392332466,198912.98496310224,Republican
PA,2016,current,11,117038.9326452863,184593.8642718168,Republican
PA,2016,current,12,135586.40676365222,190100.25164596085,Republican
PA,2016,current,13,239513.16086820955,91872.33114843378,Democrat
PA,2016,current,14,221608.04700318153,142093.87551801515,Democrat
PA,2016,current,15,144489.97376216136,160494.254300191,Republican
PA,2016,current,16,136958.96702644735,173034.33777761614,Republican
PA,2016,current,17,129510.0591672366,168637.82182163215,Republican
PA,2016,current,18,144485.79970112344,191950.29809548083,Republican
RI,2016,Compact,1,121977.04201107025,74211.12537852146,Democrat
RI,2016,Compact,2,127924.95798892977,105209.87462147852,Democrat
RI,2016,Competitive,1,133471.7239596664,76172.52587822487,Democrat
RI,2016,Competitive,2,116430.27604033367,103248.4741217751,Democrat
RI,2016,Dem,1,126148.19113235937,80767.00128036682,Democrat
RI,2016,Dem,2,123753.80886764065,98653.99871963315,Democrat
RI,2016,GOP,1,133471.7239596664,76172.52587822487,Democrat
RI,2016,GOP,2,116430.27604033367,103248.4741217751,Democrat
RI,2016,MajMin,1,123936.24458054107,73355.09477571494,Democrat
RI,2016,MajMin,2,125965.75541945896,106065.90522428507,Democrat
RI,2016,Proportional,1,133579.01872920454,76242.20547655108,Democrat
RI,2016,Proportional,2,116322.98127079551,103178.79452344892,Democrat
RI,2016,algorithmic-compact,1,126148.19113235937,80767.00128036682,Democrat
RI,2016,algorithmic-compact,2,123753.80886764065,98653.99871963315,Democrat
RI,2016,current,1,126148.19113235937,80767.00128036682,Democrat
RI,2016,current,2,123753.80886764065,98653.99871963315,Democrat
SC,2016,Compact,1,142689.28188920184,153340.94660189218,Republican
SC,2016,Compact,2,145457.08318494557,136216.98654824562,Democrat
SC,2016,Compact,3,83875.12178008546,192419.9787781259,Republican
SC,2016,Compact,4,102984.09767185083,178588.74627689368,Republican
SC,2016,Compact,5,111564.74869153235,183652.63961960535,Republican
SC,2016,Compact,6,147966.12884891662,131487.57241216942,Democrat
SC,2016,Compact,7,114932.53793346729,167904.12976306785,Republican
SC,2016,Competitive,1,146968.2131303695,145749.40137982275,Democrat
SC,2016,Competitive,2,84550.23038400542,193858.03273539018,Republican
SC,2016,Competitive,3,99740.67039422509,185939.36936826014,Republican
SC,2016,Competitive,4,103692.89782268446,182928.71613769495,Republican
SC,2016,Competitive,5,149593.49013788495,128619.28703006271,Democrat
SC,2016,Competitive,6,155708.2586580333,120497.46066404878,Democrat
SC,2016,Competitive,7,109215.23947279724,186018.73268472042,Republican
SC,2016,Dem,1,155912.27136083815,139972.23713398838,Democrat
SC,2016,Dem,2,95656.53462772297,185936.12259460473,Republican
SC,2016,Dem,3,86514.0911581933,191190.86305691698,Republican
SC,2016,Dem,4,100006.78564278994,190646.45570097677,Republican
SC,2016,Dem,5,152752.87548272568,126487.28810027728,Democrat
SC,2016,Dem,6,151131.15877266787,123248.83393368938,Democrat
SC,2016,Dem,7,107495.28295506211,186129.19947954649,Republican
SC,2016,GOP,1,129520.65174497708,159974.08570197213,Republican
SC,2016,GOP,2,121362.27070914205,163609.28840289314,Republican
SC,2016,GOP,3,83733.41103477214,191497.08096490847,Republican
SC,2016,GOP,4,101399.88888402787,178731.1627807987,Republican
SC,2016,GOP,5,121370.29740128803,173022.00553464692,Republican
SC,2016,GOP,6,177514.88969879696,109370.15695619187,Democrat
SC,2016,GOP,7,114567.59052699582,167407.21965858864,Republican
SC,2016,MajMin,1,121700.52813935821,169376.2214543512,Republican
SC,2016,MajMin,2,103936.9472884514,177439.06816613526,Republican
SC,2016,MajMin,3,83033.96245720974,190338.84095423325,Republican
SC,2016,MajMin,4,98322.69835413879,184913.77891933912,Republican
SC,2016,MajMin,5,110178.64728027876,186795.28511970458,Republican
SC,2016,MajMin,6,166298.6854431352,124683.031784633,Democrat
SC,2016,MajMin,7,165997.53103742792,110064.77360160352,Democrat
SC,2016,Proportional,1,146968.2131303695,145749.40137982275,Democrat
SC,2016,Proportional,2,84550.23038400542,193858.03273539018,Republican
SC,2016,Proportional,3,99740.67039422509,185939.36936826014,Republican
SC,2016,Proportional,4,103692.89782268446,182928.71613769495,Republican
SC,2016,Proportional,5,149593.49013788495,128619.28703006271,Democrat
SC,2016,Proportional,6,155708.2586580333,120497.46066404878,Democrat
SC,2016,Proportional,7,109215.23947279724,186018.73268472042,Republican
SC,2016,algorithmic-compact,1,129520.65174497708,159974.08570197213,Republican
SC,2016,algorithmic-compact,2,121362.27070914205,163609.28840289314,Republican
SC,2016,algorithmic-compact,3,83733.41103477214,191497.08096490847,Republican
SC,2016,algorithmic-compact,4,101399.88888402787,178731.1627807987,Republican
SC,2016,algorithmic-compact,5,121370.29740128803,173022.00553464692,Republican
SC,2016,algorithmic-compact,6,177514.88969879696,109370.15695619187,Democrat
SC,2016,algorithmic-compact,7,114567.59052699582,167407.21965858864,Republican
SC,2016,current,1,129520.65174497708,159974.08570197213,Republican
SC,2016,current,2,121362.27070914205,163609.28840289314,Republican
SC,2016,current,3,83733.41103477214,191497.08096490847,Republican
SC,2016,current,4,101399.88888402787,178731.1627807987,Republican
SC,2016,current,5,121370.29740128803,173022.00553464692,Republican
SC,2016,current,6,177514.88969879696,109370.15695619187,Democrat
SC,2016,current,7,114567.59052699582,167407.21965858864,Republican
SD,2016,Compact,1,117442,227701,Republican
SD,2016,Competitive,1,117442,227701,Republican
SD,2016,Dem,1,117442,227701,Republican
SD,2016,GOP,1,117442,227701,Republican
SD,2016,MajMin,1,117442,227701,Republican
SD,2016,Proportional,1,117442,227701,Republican
SD,2016,algorithmic-compact,1,117442,227701,Republican
SD,2016,current,1,117442,227701,Republican
TN,2016,Compact,1,50847.39118176288,198719.8360329111,Republican
TN,2016,Compact,2,88233.97705558347,185152.99154250685,Republican
TN,2016,Compact,3,83903.82707148061,190627.84254811067,Republican
TN,2016,Compact,4,58533.80469117303,198698.32987647143,Republican
TN,2016,Compact,5,163168.7144643685,114129.43272562287,Democrat
TN,2016,Compact,6,86912.25547344904,205082.90061773872,Republican
TN,2016,Compact,7,72860.70207726993,188606.34550436755,Republican
TN,2016,Compact,8,100155.27880718143,157039.07264738757,Republican
TN,2016,Compact,9,162494.04917773095,79345.24850488326,Democrat
TN,2016,Competitive,1,50914.97104576188,198999.00601456125,Republican
TN,2016,Competitive,2,88047.83876170845,185742.16153905657,Republican
TN,2016,Competitive,3,120127.38673300481,148932.60250245224,Republican
TN,2016,Competitive,4,65055.79366350225,200135.95101802034,Republican
TN,2016,Competitive,5,132018.3501397525,118708.21358781707,Democrat
TN,2016,Competitive,6,72190.14969851005,212110.8756409822,Republican
TN,2016,Competitive,7,75279.40201878741,216411.74744825042,Republican
TN,2016,Competitive,8,110405.94127134356,132179.5455143718,Republican
TN,2016,Competitive,9,153070.16666762898,104181.89673448814,Democrat
TN,2016,Dem,1,50914.97114080505,198999.00648777388,Republican
TN,2016,Dem,2,67864.69485804516,206383.32367518765,Republican
TN,2016,Dem,3,107017.96149250692,159905.2101774954,Republican
TN,2016,Dem,4,74357.4421173294,194324.73510401679,Republican
TN,2016,Dem,5,148640.7720624201,107987.66083521851,Democrat
TN,2016,Dem,6,85281.7082050314,213106.85681205455,Republican
TN,2016,Dem,7,69556.34218488935,200333.76465939332,Republican
TN,2016,Dem,8,110405.94127134356,132179.5455143718,Republican
TN,2016,Dem,9,153070.16666762898,104181.89673448814,Democrat
TN,2016,GOP,1,50810.51830713777,198536.24789279635,Republican
TN,2016,GOP,2,88233.98614889232,185153.0133822615,Republican
TN,2016,GOP,3,83903.82707148063,190627.84254811067,Republican
TN,2016,GOP,4,98532.74347581597,173396.68321645394,Republican
TN,2016,GOP,5,98719.69376257423,195548.00541064615,Republican
TN,2016,GOP,6,91990.8712851298,179413.22426458757,Republican
TN,2016,GOP,7,105931.43848454059,152394.37822241403,Republican
TN,2016,GOP,8,82164.73580491656,164394.39297414268,Republican
TN,2016,GOP,9,166822.18565951195,77938.21208858713,Democrat
TN,2016,MajMin,1,51692.70070787672,201990.72090209188,Republican
TN,2016,MajMin,2,85937.89361118934,188877.91367097775,Republican
TN,2016,MajMin,3,83869.63400539123,180752.09393991428,Republican
TN,2016,MajMin,4,74551.76799734823,187347.07958273828,Republican
TN,2016,MajMin,5,156016.78873421604,105835.55381325922,Democrat
TN,2016,MajMin,6,70694.4358129206,215981.6368396338,Republican
TN,2016,MajMin,7,82702.89882129747,197372.27252584917,Republican
TN,2016,MajMin,8,97673.65890868424,160968.92279820656,Republican
TN,2016,MajMin,9,163970.22140107604,78275.80592732901,Democrat
TN,2016,Proportional,1,50847.391181762876,198719.83603291103,Republican
TN,2016,Proportional,2,88484.67440120957,186639.00161772655,Republican
TN,2016,Proportional,3,64743.56329235727,199644.33266307457,Republican
TN,2016,Proportional,4,126281.18703661993,140003.65451973001,Republican
TN,2016,Proportional,5,131306.78188736792,121710.29902957486,Democrat
TN,2016,Proportional,6,72138.20634159347,209311.5726679064,Republican
TN,2016,Proportional,7,79592.16846557756,215302.1818077347,Republican
TN,2016,Proportional,8,88811.43660020083,166390.02841788923,Republican
TN,2016,Proportional,9,164904.59079331043,79681.09324345265,Democrat
TN,2016,algorithmic-compact,1,51692.70070787672,201990.72090209188,Republican
TN,2016,algorithmic-compact,2,85937.89361118934,188877.91367097775,Republican
TN,2016,algorithmic-compact,3,83869.63400539123,180752.09393991428,Republican
TN,2016,algorithmic-compact,4,74551.76799734823,187347.07958273828,Republican
TN,2016,algorithmic-compact,5,156016.78873421604,105835.55381325922,Democrat
TN,2016,algorithmic-compact,6,70694.4358129206,215981.6368396338,Republican
TN,2016,algorithmic-compact,7,82702.89882129747,197372.27252584917,Republican
TN,2016,algorithmic-compact,8,97673.65890868424,160968.92279820656,Republican
TN,2016,algorithmic-compact,9,163970.22140107604,78275.80592732901,Democrat
TN,2016,current,1,51692.70070787672,201990.72090209188,Republican
TN,2016,current,2,85937.89361118934,188877.91367097775,Republican
TN,2016,current,3,83869.63400539123,180752.09393991428,Republican
TN,2016,current,4,74551.76799734823,187347.07958273828,Republican
TN,2016,current,5,156016.78873421604,105835.55381325922,Democrat
TN,2016,current,6,70694.4358129206,215981.6368396338,Republican
TN,2016,current,7,82702.89882129747,197372.27252584917,Republican
TN,2016,current,8,97673.65890868424,160968.92279820656,Republican
TN,2016,current,9,163970.22140107604,78275.80592732901,Democrat
TX,2016,Compact,1,65524.513430639214,184684.49275850222,Republican
TX,2016,Compact,2,118899.3122492136,90905.03035278602,Democrat
TX,2016,Compact,3,127672.04907364756,172658.2242308714,Republican
TX,2016,Compact,4,57327.87527820251,208677.7065068003,Republican
TX,2016,Compact,5,84789.38582790943,178624.97856632012,Republican
TX,2016,Compact,6,119208.34731707239,126014.55531637049,Republican
TX,2016,Compact,7,123611.63619562847,91662.4659626066,Democrat
TX,2016,Compact,8,81539.09284286323,190396.06645657076,Republican
TX,2016,Compact,9,136459.64809246094,74907.1419003528,Democrat
TX,2016,Compact,10,160416.33747843627,144075.99481348012,Democrat
TX,2016,Compact,11,64743.840987099924,147480.40764102733,Republican
TX,2016,Compact,12,83570.10330246604,190876.70788774293,Republican
TX,2016,Compact,13,40549.2174844545,186619.4787314664,Republican
TX,2016,Compact,14,101138.80222533818,168576.6172008624,Republican
TX,2016,Compact,15,106904.77602013128,43216.735830391095,Democrat
TX,2016,Compact,16,126686.98753649695,46883.803821531525,Democrat
TX,2016,Compact,17,80869.1310365106,153642.08388381044,Republican
TX,2016,Compact,18,120243.72657250369,90465.7207841236,Democrat
TX,2016,Compact,19,52770.0,167433.0,Republican
TX,2016,Compact,20,124451.15420985525,102441.68577080382,Democrat
TX,2016,Compact,21,104200.67359876461,175110.2561520426,Republican
TX,2016,Compact,22,157181.99566954456,130042.00458792745,Democrat
TX,2016,Compact,23,135880.38376052477,93282.70400346069,Democrat
TX,2016,Compact,24,141180.68616661205,73826.8394910576,Democrat
TX,2016,Compact,25,58808.08320329567,184642.31559821204,Republican
TX,2016,Compact,26,123233.2649867003,160399.59446265898,Republican
TX,2016,Compact,27,76773.28116578725,164599.1893266358,Republican
TX,2016,Compact,28,112427.90722620049,60377.055586625655,Democrat
TX,2016,Compact,29,108719.99508205953,107587.52584065341,Democrat
TX,2016,Compact,30,124666.53828431861,79817.71486517717,Democrat
TX,2016,Compact,31,107195.09602520372,147282.7281844987,Republican
TX,2016,Compact,32,138627.4764178809,77914.63046765715,Democrat
TX,2016,Compact,33,109501.600191025,131160.02938457736,Republican
TX,2016,Compact,34,102378.31806650454,71242.2751283688,Democrat
TX,2016,Compact,35,211840.0307601741,82487.10769900837,Democrat
TX,2016,Compact,36,77824.73223447328,181575.13080501827,Republican
TX,2016,Competitive,1,65524.51343063882,184684.4927585012,Republican
TX,2016,Competitive,2,113635.39652705354,99673.5985609917,Democrat
TX,2016,Competitive,3,137584.19942600926,117836.87966521685,Democrat
TX,2016,Competitive,4,57922.497587609236,207869.8224452796,Republican
TX,2016,Competitive,5,120238.95199101059,143972.1987260177,Republican
TX,2016,Competitive,6,74518.1444803661,206570.9381064693,Republican
TX,2016,Competitive,7,128757.59495516187,86732.19377718588,Democrat
TX,2016,Competitive,8,77397.95128519394,195616.9127756239,Republican
TX,2016,Competitive,9,141601.8771192925,70036.15380603436,Democrat
TX,2016,Competitive,10,81964.57701236103,125350.3286338839,Republican
TX,2016,Competitive,11,53208.28020558082,198292.2220548263,Republican
TX,2016,Competitive,12,104726.522813553,137000.02771254984,Republican
TX,2016,Competitive,13,40583.528454630316,189269.69666237614,Republican
TX,2016,Competitive,14,121101.66734543859,121616.43060453673,Republican
TX,2016,Competitive,15,107146.9443081758,43328.22512000115,Democrat
TX,2016,Competitive,16,126316.76302839098,46762.03480875142,Democrat
TX,2016,Competitive,17,59346.801106767765,185657.2330204891,Republican
TX,2016,Competitive,18,111594.55861496313,96327.51277664094,Democrat
TX,2016,Competitive,19,53207.0,164311.0,Republican
TX,2016,Competitive,20,127896.3610643143,105725.07286846465,Democrat
TX,2016,Competitive,21,127988.94677425714,106078.13725405464,Democrat
TX,2016,Competitive,22,152048.44873306356,143777.70611856252,Democrat
TX,2016,Competitive,23,97866.99341049822,101802.11985800703,Republican
TX,2016,Competitive,24,130216.15985223641,112501.73269442293,Democrat
TX,2016,Competitive,25,153169.7237658041,159008.47215469804,Republican
TX,2016,Competitive,26,117259.19149920008,186877.33998155728,Republican
TX,2016,Competitive,27,100955.66792832119,143366.1780299195,Republican
TX,2016,Competitive,28,104238.07903794304,82162.35690412177,Democrat
TX,2016,Competitive,29,102767.61009404945,110727.13767549564,Republican
TX,2016,Competitive,30,123395.63478303763,120115.63793545516,Democrat
TX,2016,Competitive,31,185785.78652461767,124867.8476115223,Democrat
TX,2016,Competitive,32,125019.30825900764,82830.39908530923,Democrat
TX,2016,Competitive,33,120037.34742270084,88293.83422684511,Democrat
TX,2016,Competitive,34,102512.16359588041,71006.46909073304,Democrat
TX,2016,Competitive,35,157148.81936376507,105185.85703269563,Democrat
TX,2016,Competitive,36,63131.98819910652,216355.79946276083,Republican
TX,2016,Dem,1,65633.6677669676,184927.49887025123,Republican
TX,2016,Dem,2,127856.0698018544,88074.14759117263,Democrat
TX,2016,Dem,3,128084.79988283622,148688.08624904967,Republican
TX,2016,Dem,4,53868.314155245345,207399.7094417911,Republican
TX,2016,Dem,5,98314.69944395902,194882.6186281364,Republican
TX,2016,Dem,6,112663.4951564449,129516.13823769419,Republican
TX,2016,Dem,7,134472.42975425592,75487.00899118588,Democrat
TX,2016,Dem,8,94602.20625874226,158319.40520720236,Republican
TX,2016,Dem,9,164070.57254382974,98844.10069432671,Democrat
TX,2016,Dem,10,81960.88549081839,125768.97577281698,Republican
TX,2016,Dem,11,45471.60577262062,173825.10435646927,Republican
TX,2016,Dem,12,77212.38888196088,196010.13602435193,Republican
TX,2016,Dem,13,40522.018077787056,194829.79168795762,Republican
TX,2016,Dem,14,116526.11313049104,125101.6075540036,Republican
TX,2016,Dem,15,107465.88754744914,43888.58994292269,Democrat
TX,2016,Dem,16,127114.59720018369,46964.02937934847,Democrat
TX,2016,Dem,17,59264.975614007,180682.29997502684,Republican
TX,2016,Dem,18,116054.54086253121,90009.41954383875,Democrat
TX,2016,Dem,19,53917.49418386816,167671.97357599408,Republican
TX,2016,Dem,20,127251.74938568602,96658.06064796679,Democrat
TX,2016,Dem,21,98640.12953496314,196658.77889471164,Republican
TX,2016,Dem,22,112673.28088972425,155688.64913456538,Republican
TX,2016,Dem,23,120180.75204445305,92049.17059650009,Democrat
TX,2016,Dem,24,135932.62018780896,98476.98691597854,Democrat
TX,2016,Dem,25,186144.9940401112,104500.81385336646,Democrat
TX,2016,Dem,26,103134.58021546162,170097.3650433602,Republican
TX,2016,Dem,27,74655.32240609398,183682.6789435471,Republican
TX,2016,Dem,28,105446.99426519952,69470.65094829246,Democrat
TX,2016,Dem,29,107435.50134947491,106204.22941716787,Democrat
TX,2016,Dem,30,136816.07934191657,93629.92330011216,Democrat
TX,2016,Dem,31,188221.51355746758,118934.8145444296,Democrat
TX,2016,Dem,32,145153.68662281416,78248.48066206709,Democrat
TX,2016,Dem,33,119840.66497847563,88025.4853754419,Democrat
TX,2016,Dem,34,101861.58048455251,80233.21239077771,Democrat
TX,2016,Dem,35,136567.31190761505,108124.02461323302,Democrat
TX,2016,Dem,36,62782.47726232908,210016.0329949421,Republican
TX,2016,GOP,1,65524.513430638945,184684.49275850155,Republican
TX,2016,GOP,2,112990.66145826614,118969.82783772994,Republican
TX,2016,GOP,3,109457.12575234595,176087.88787459643,Republican
TX,2016,GOP,4,88841.5187076487,162676.37666346226,Republican
TX,2016,GOP,5,98686.76701337456,139299.66961001634,Republican
TX,2016,GOP,6,102001.44816979254,151375.0001137109,Republican
TX,2016,GOP,7,120765.6667445706,103088.21241336412,Democrat
TX,2016,GOP,8,93971.86352741637,156764.2236566103,Republican
TX,2016,GOP,9,151063.3775651873,77335.70404369058,Democrat
TX,2016,GOP,10,141978.34952046085,141660.57686905435,Democrat
TX,2016,GOP,11,101251.88590077212,186740.5567680613,Republican
TX,2016,GOP,12,95560.7658636658,165019.129914116,Republican
TX,2016,GOP,13,40368.66505412475,186326.0987800737,Republican
TX,2016,GOP,14,107050.43185997216,145526.84639404196,Republican
TX,2016,GOP,15,108288.62447574074,42312.9667279856,Democrat
TX,2016,GOP,16,127054.00582614164,47058.91920697521,Democrat
TX,2016,GOP,17,66242.63846955137,165841.46131670685,Republican
TX,2016,GOP,18,131787.37426216094,80561.74537858953,Democrat
TX,2016,GOP,19,53240.0,161544.0,Republican
TX,2016,GOP,20,132683.6274954255,95158.72715601536,Democrat
TX,2016,GOP,21,125321.90912122812,122897.36654666191,Democrat
TX,2016,GOP,22,128532.6737134501,150432.65458671446,Republican
TX,2016,GOP,23,98438.29429759798,107244.33754312996,Republican
TX,2016,GOP,24,120257.82703879959,119838.99003273156,Democrat
TX,2016,GOP,25,119985.8226373428,169799.34506681166,Republican
TX,2016,GOP,26,116190.45632602734,177580.69969836128,Republican
TX,2016,GOP,27,85400.94784443035,153879.65156313436,Republican
TX,2016,GOP,28,99373.38845329956,102026.43720455567,Republican
TX,2016,GOP,29,105430.90252371445,102974.59536791392,Democrat
TX,2016,GOP,30,139047.1201086898,73193.84002822325,Democrat
TX,2016,GOP,31,93483.11265531805,140152.2684653873,Republican
TX,2016,GOP,32,124288.73574157545,133264.76145062008,Republican
TX,2016,GOP,33,115795.62628125114,101964.71088759608,Democrat
TX,2016,GOP,34,102290.39199026261,58558.81692206081,Democrat
TX,2016,GOP,35,167698.29231869787,98891.46486379349,Democrat
TX,2016,GOP,36,77471.18785105838,180857.63628900243,Republican
TX,2016,MajMin,1,58101.171397091,196196.73228551523,Republican
TX,2016,MajMin,2,121791.63268062205,91957.87960550936,Democrat
TX,2016,MajMin,3,128709.35220728032,119202.19285727164,Democrat
TX,2016,MajMin,4,100325.89849346405,199036.50743559125,Republican
TX,2016,MajMin,5,62760.298210242494,206461.3103661436,Republican
TX,2016,MajMin,6,90207.43350421477,166644.3602364251,Republican
TX,2016,MajMin,7,119194.55746364106,89123.4023853601,Democrat
TX,2016,MajMin,8,73006.37887571477,220939.2045498712,Republican
TX,2016,MajMin,9,144691.2463452355,104070.02401909107,Democrat
TX,2016,MajMin,10,90303.58879909657,186082.72267583525,Republican
TX,2016,MajMin,11,46396.36432246933,207419.57584388138,Republican
TX,2016,MajMin,12,88013.58403416755,175691.0990857244,Republican
TX,2016,MajMin,13,46434.42822927331,189083.1472230238,Republican
TX,2016,MajMin,14,112452.43584403855,126613.63787877074,Republican
TX,2016,MajMin,15,97791.24121679825,70119.98991000875,Democrat
TX,2016,MajMin,16,126316.76302934432,46762.034809099845,Democrat
TX,2016,MajMin,17,74899.5056675007,162085.5819320949,Republican
TX,2016,MajMin,18,132880.45147772614,85232.12082600848,Democrat
TX,2016,MajMin,19,49905.906632729464,146969.7118399554,Republican
TX,2016,MajMin,20,132398.58045346214,96128.07430025491,Democrat
TX,2016,MajMin,21,114833.2506025343,165880.725441729,Republican
TX,2016,MajMin,22,144103.12770166164,91467.84522778113,Democrat
TX,2016,MajMin,23,117122.4083249828,93650.18672960185,Democrat
TX,2016,MajMin,24,120048.55179258822,122325.76493537748,Republican
TX,2016,MajMin,25,186279.36415102336,109544.85541591175,Democrat
TX,2016,MajMin,26,122238.56029085758,167309.28000170004,Republican
TX,2016,MajMin,27,97239.39511520337,85408.47093575164,Democrat
TX,2016,MajMin,28,113706.32038412597,103973.47939522636,Democrat
TX,2016,MajMin,29,105624.8550366644,108916.38609099625,Republican
TX,2016,MajMin,30,146897.50578839052,79666.45479122968,Democrat
TX,2016,MajMin,31,131329.32104007548,117176.56406749993,Democrat
TX,2016,MajMin,32,136316.12203082975,76455.37939874742,Democrat
TX,2016,MajMin,33,117061.02662801793,87240.80823951849,Democrat
TX,2016,MajMin,34,100758.37519941831,87373.41499961865,Democrat
TX,2016,MajMin,35,159007.6007517577,113034.54731126894,Democrat
TX,2016,MajMin,36,58669.39627775548,186346.52695260514,Republican
TX,2016,Proportional,1,65524.513430639854,184684.49275850382,Republican
TX,2016,Proportional,2,126202.74633455888,92490.44605041269,Democrat
TX,2016,Proportional,3,129475.69105459361,170125.39162745056,Republican
TX,2016,Proportional,4,57816.45144433694,208132.85686622304,Republican
TX,2016,Proportional,5,77109.11726058199,196445.66827474805,Republican
TX,2016,Proportional,6,103276.60229355794,153979.7454442881,Republican
TX,2016,Proportional,7,117068.94760226362,88669.79668745818,Democrat
TX,2016,Proportional,8,89695.51656536813,165546.41744715604,Republican
TX,2016,Proportional,9,162187.95659344582,80593.3507130236,Democrat
TX,2016,Proportional,10,72291.78837798117,178906.3094549217,Republican
TX,2016,Proportional,11,47470.37356553536,179703.51445213682,Republican
TX,2016,Proportional,12,113602.26713649798,130998.96202433755,Republican
TX,2016,Proportional,13,41804.446868813546,186455.87522392333,Republican
TX,2016,Proportional,14,106285.46180329872,145679.34446608942,Republican
