CO,2016,current,2,35,1.7190124845286667,3.068105405930109
CO,2016,current,2,117,9502.0,5064.0
CO,2016,current,2,93,993.5913530376417,1720.9188125700293
CO,2016,current,2,123,1.6033124884297851,2.2176488967529764
CO,2016,current,3,7,2489.0,4234.0
CO,2016,current,3,105,1985.0,3060.0
CO,2016,current,3,109,1345.0,1109.0
CO,2016,current,3,79,237.0,344.0
CO,2016,current,3,53,197.0,339.0
CO,2016,current,3,91,1690.0,1337.0
CO,2016,current,3,33,227.0,936.0
CO,2016,current,3,3,3168.0,3031.0
CO,2016,current,3,55,1631.0,1875.0
CO,2016,current,3,111,265.0,215.0
CO,2016,current,3,45,11205.0,13071.0
CO,2016,current,3,85,5438.0,14303.0
CO,2016,current,3,29,4048.0,11584.0
CO,2016,current,3,23,1109.0,581.0
CO,2016,current,3,101,27945.0,27746.0
CO,2016,current,3,65,1600.0,1264.0
CO,2016,current,3,107,7487.0,5149.0
CO,2016,current,3,97,7239.0,2522.0
CO,2016,current,3,51,5068.0,3250.0
CO,2016,current,3,81,874.0,5293.0
CO,2016,current,3,103,433.0,2782.0
CO,2016,current,3,21,1753.0,1885.0
CO,2016,current,3,67,15300.0,12471.0
CO,2016,current,3,77,20958.0,48129.0
CO,2016,current,3,113,2960.0,1030.0
CO,2016,current,3,83,3920.0,7771.0
CO,2016,current,3,57,171.0,628.0
CO,2016,current,3,27,797.0,2059.0
CO,2016,current,3,37,8888.241119456565,5664.272446747615
CO,2016,current,4,73,399.0,1873.0
CO,2016,current,4,75,1843.0,7272.0
CO,2016,current,4,9,278.0,1716.0
CO,2016,current,4,121,289.0,2284.0
CO,2016,current,4,13,34992.21573016601,11094.247829702237
CO,2016,current,4,39,3056.0,11536.0
CO,2016,current,4,35,44749.92800975644,70022.99052860345
CO,2016,current,4,115,267.0,1015.0
CO,2016,current,4,11,581.0,1166.0
CO,2016,current,4,71,2614.0,3656.0
CO,2016,current,4,95,436.0,1791.0
CO,2016,current,4,123,45867.39668751157,75879.78235110325
CO,2016,current,4,17,127.0,905.0
CO,2016,current,4,87,3128.0,8104.0
CO,2016,current,4,5,3251.039483813948,2971.7197621774562
CO,2016,current,4,1,947.8855231410354,1198.175378181306
CO,2016,current,4,25,336.0,1069.0
CO,2016,current,4,99,1173.0,3508.0
CO,2016,current,4,125,701.0,3755.0
CO,2016,current,4,89,1719.0,2988.0
CO,2016,current,4,63,526.0,2894.0
CO,2016,current,4,61,91.0,726.0
CO,2016,current,5,119,3547.0,9580.0
CO,2016,current,5,41,105807.0,176506.0
CO,2016,current,5,15,4773.0,5283.0
CO,2016,current,5,93,2357.408646962358,4332.081187429971
CO,2016,current,5,43,5275.0,15066.0
CO,2016,current,6,5,134030.9810591366,95499.273588256
CO,2016,current,6,1,21940.347523683038,18073.230709440573
CO,2016,current,6,59,1.255517925918658,0.988551250451432
CO,2016,current,6,35,22293.352977759045,30151.941365990642
CO,2016,current,7,59,112221.22284724578,93053.12881111857
CO,2016,current,7,1,63574.89619738454,54529.209338944005
CT,2016,current,1,7,8456.192133574548,6786.944483178914
CT,2016,current,1,5,8726.059841256269,11652.008517367327
CT,2016,current,1,9,3.6973526982134484,3.6914509265690985
CT,2016,current,1,3,176567.21694914822,103436.25734317709
CT,2016,current,2,3,13937.691007422673,12821.23305634866
CT,2016,current,2,13,38450.0,33989.0
CT,2016,current,2,15,21776.0,25738.0
CT,2016,current,2,9,3517.507776219052,3882.485683398516
CT,2016,current,2,11,62951.0,54574.0
CT,2016,current,2,7,20627.266139027754,20570.340048273403
CT,2016,current,3,7,16222.541727397685,11489.715468547689
CT,2016,current,3,1,13928.193535029552,10145.043969465954
CT,2016,current,3,9,146237.98807220362,109749.67957834921
CT,2016,current,4,1,184890.5931037844,117028.34596386585
CT,2016,current,4,9,2321.137462120271,2707.376421249856
CT,2016,current,5,5,31109.94015874373,41723.991482632664
CT,2016,current,5,1,39904.21336118631,28283.610066668156
CT,2016,current,5,9,51520.669336758925,42029.766866075915
CT,2016,current,5,3,43284.09204342918,31654.50960047429
FL,2016,current,1,113,18398.0,65126.0
FL,2016,current,1,33,57114.0,88370.0
FL,2016,current,1,59,515.0062850459997,4731.708440305817
FL,2016,current,1,131,6861.0,25695.0
FL,2016,current,1,91,23711.0,71788.0
FL,2016,current,2,41,1457.0,6740.0
FL,2016,current,2,83,7900.67334268811,15003.369239885289
FL,2016,current,2,37,1738.0,4119.0
FL,2016,current,2,129,4348.0,10507.0
FL,2016,current,2,73,34420.11160464731,24787.48708384142
FL,2016,current,2,59,336.9937149540003,2744.2915596941834
FL,2016,current,2,13,1236.0,4647.0
FL,2016,current,2,45,1715.0,5320.0
FL,2016,current,2,123,2149.0,6923.0
FL,2016,current,2,133,2261.0,8630.0
FL,2016,current,2,67,515.0,2795.0
FL,2016,current,2,77,651.0,2542.0
FL,2016,current,2,63,6383.0,14231.0
FL,2016,current,2,23,6380.911312293073,17771.04382292458
FL,2016,current,2,75,5091.0,13758.0
FL,2016,current,2,29,1270.0,5822.0
FL,2016,current,2,121,3955.0,14281.0
FL,2016,current,2,65,583.9699374383073,682.915381925068
FL,2016,current,2,5,21689.0,62010.0
FL,2016,current,3,7,2924.0,8913.0
FL,2016,current,3,19,27768.0,74898.0
FL,2016,current,3,107,9920.0,21873.0
FL,2016,current,3,83,26434.096634807844,42723.01186944091
FL,2016,current,3,125,1014.0,4567.0
FL,2016,current,3,1,75370.0,46584.0
FL,2016,current,3,31,7.356261488759971,6.33004534506661
FL,2016,current,4,89,10849.0,34221.0
FL,2016,current,4,109,36877.096161368725,74989.02571071636
FL,2016,current,4,31,101621.89586413068,125167.15948799122
FL,2016,current,5,79,3526.0,4849.0
FL,2016,current,5,73,57515.88839535271,28989.512916158597
FL,2016,current,5,3,2112.0,10294.0
FL,2016,current,5,39,14994.0,6721.0
FL,2016,current,5,31,101997.74787438042,84887.51046666369
FL,2016,current,5,47,1899.0,3439.0
FL,2016,current,5,23,1218.0886877069283,2587.956177075416
FL,2016,current,5,65,2953.0300625616924,3247.084618074932
FL,2016,current,6,69,14606.479563857301,25692.497490465863
FL,2016,current,6,109,6159.903838631274,13643.974289283655
FL,2016,current,6,95,0.6926101549530178,0.629059495403433
FL,2016,current,6,127,108793.0,142763.0
FL,2016,current,6,35,21985.0,33804.0
FL,2016,current,7,95,67965.32732165344,51452.3800953565
FL,2016,current,7,117,105611.0,109265.0
FL,2016,current,8,9,119525.0,181620.0
FL,2016,current,8,61,28997.0,48564.0
FL,2016,current,8,95,8042.50972633644,5779.580264610615
FL,2016,current,9,97,85287.0,50252.0
FL,2016,current,9,95,42431.684728072294,27525.65334979412
FL,2016,current,9,105,52137.041813190655,68440.74306685923
FL,2016,current,10,95,211138.78561378294,110332.75723074345
FL,2016,current,11,119,22631.0,52722.0
FL,2016,current,11,83,27623.230022504053,49983.61889067378
FL,2016,current,11,69,30152.879046917893,50761.38216980781
FL,2016,current,11,17,22765.0,54377.0
FL,2016,current,11,53,31818.0,59029.0
FL,2016,current,12,57,2895.2465042774174,2895.3379191753174
FL,2016,current,12,101,89998.0,141943.0
FL,2016,current,12,103,52337.32031021171,62374.981861146334
FL,2016,current,13,103,180989.67968978832,176371.01813885375
FL,2016,current,14,57,180981.8852845348,147182.49178960768
FL,2016,current,15,105,49396.38514316064,67353.92074570402
FL,2016,current,15,69,17837.64138922478,25434.120339726334
FL,2016,current,15,57,86770.3747480239,79027.49638573057
FL,2016,current,16,105,0.5757983951849254,0.68327211905694
FL,2016,current,16,115,56031.86608711833,68039.59874568226
FL,2016,current,16,57,35774.49346316444,36822.67390548659
FL,2016,current,16,81,71066.0,101681.0
FL,2016,current,17,43,1271.0,2996.0
FL,2016,current,17,105,15647.997245253411,21420.652915317627
FL,2016,current,17,49,2147.0,5238.0
FL,2016,current,17,115,41644.13391288166,56058.40125431775
FL,2016,current,17,71,15130.819685354745,24371.88560546865
FL,2016,current,17,55,14901.0,29509.0
FL,2016,current,17,93,3953.0,9342.0
FL,2016,current,17,27,3761.0,6744.0
FL,2016,current,17,15,33421.0,60196.0
FL,2016,current,18,111,66812.0,70248.0
FL,2016,current,18,85,30158.0,53182.0
FL,2016,current,18,99,69299.77580576813,57004.82842181332
FL,2016,current,19,71,109593.61131298148,166768.3198775955
FL,2016,current,19,21,28610.577585434294,52579.73657789897
FL,2016,current,20,99,79637.39128797126,41079.810049053805
FL,2016,current,20,86,1.8210897275053586,0.8452565051386419
FL,2016,current,20,11,174708.9712455003,56089.575123320275
FL,2016,current,21,99,191674.772492314,144408.77125076513
FL,2016,current,22,99,30799.060413946518,28268.590278367403
FL,2016,current,22,11,159295.61008538146,90200.68026734928
FL,2016,current,23,11,186318.96517467682,100178.91816712653
FL,2016,current,23,86,15650.102295367156,10550.798272367449
FL,2016,current,24,86,187552.5062040393,61746.643331742285
FL,2016,current,24,11,26632.453494441048,12051.826442203854
FL,2016,current,25,71,0.5690016638421309,0.7945169358120643
FL,2016,current,25,86,110906.97839996943,75394.46535400869
FL,2016,current,25,51,4610.0,6192.0
FL,2016,current,25,21,32329.057387472367,52714.591402659295
FL,2016,current,26,87,18949.0,21885.0
FL,2016,current,26,21,1.3650270933420379,2.6720194417195713
FL,2016,current,26,86,151256.38671049854,85924.43215268195
FL,2016,current,27,86,157638.20530039785,100048.81563269439
GA,2016,current,1,25,619.0,5561.0
GA,2016,current,1,51,58998.0,43649.0
GA,2016,current,1,103,2964.7779043566265,11065.456370530783
GA,2016,current,1,29,4010.0,10513.0
GA,2016,current,1,65,685.0,1724.0
GA,2016,current,1,5,607.0,3356.0
GA,2016,current,1,185,787.6695777868929,1411.204956818013
GA,2016,current,1,305,2039.0,8147.0
GA,2016,current,1,191,2298.0,3482.0
GA,2016,current,1,229,903.0,6301.0
GA,2016,current,1,49,1004.0,2950.0
GA,2016,current,1,179,9531.0,6125.0
GA,2016,current,1,299,3436.0,8508.0
GA,2016,current,1,39,5914.0,12287.0
GA,2016,current,1,183,1356.0,2623.0
GA,2016,current,1,101,156.0,1006.0
GA,2016,current,1,127,11738.0,21482.0
GA,2016,current,2,93,1860.0,1941.0
GA,2016,current,2,61,697.0,566.0
GA,2016,current,2,79,1419.0,3632.0
GA,2016,current,2,269,1295.0,2062.0
GA,2016,current,2,249,401.0,1472.0
GA,2016,current,2,225,5083.0,5405.0
GA,2016,current,2,21,26073.395368345526,15430.814078496001
GA,2016,current,2,7,650.0,775.0
GA,2016,current,2,81,2835.0,4539.0
GA,2016,current,2,201,622.0,1888.0
GA,2016,current,2,253,1186.0,2343.0
GA,2016,current,2,95,23224.0,10227.0
GA,2016,current,2,239,461.0,575.0
GA,2016,current,2,177,3166.0,10641.0
GA,2016,current,2,307,471.0,630.0
GA,2016,current,2,261,5520.0,5275.0
GA,2016,current,2,205,3492.0,4272.0
GA,2016,current,2,37,1178.0,829.0
GA,2016,current,2,273,2267.0,1872.0
GA,2016,current,2,259,1220.0,805.0
GA,2016,current,2,193,2705.0,1540.0
GA,2016,current,2,87,4104.0,6009.0
GA,2016,current,2,215,30950.90827637369,18703.534032527885
