statefp,state,maptype,countyFP,county,district,percentage
47,TN,Compact,013,Campbell County,04,0.9999096999208793
47,TN,Compact,015,Cannon County,06,0.9999297081186647
47,TN,Compact,017,Carroll County,07,0.9999809712829126
47,TN,Compact,019,Carter County,01,0.9991709923130302
47,TN,Compact,021,Cheatham County,07,0.999950532920365
47,TN,Compact,023,Chester County,07,0.5680188184327303
47,TN,Compact,023,Chester County,08,0.4319812238642792
47,TN,Compact,025,Claiborne County,01,0.6577063674402203
47,TN,Compact,025,Claiborne County,04,0.34218092177816156
47,TN,Compact,027,Clay County,04,0.999276961462773
47,TN,Compact,029,Cocke County,01,0.9991769338931353
47,TN,Compact,031,Coffee County,04,0.9999801978660453
47,TN,Compact,033,Crockett County,08,1.0000000000000002
47,TN,Compact,035,Cumberland County,04,0.9999830974001921
47,TN,Compact,037,Davidson County,05,0.9999174869068063
47,TN,Compact,041,DeKalb County,04,0.9999716600693541
47,TN,Compact,039,Decatur County,07,1.0000000000000013
47,TN,Compact,043,Dickson County,07,0.9999999999999987
47,TN,Compact,045,Dyer County,08,0.999914057870105
47,TN,Compact,047,Fayette County,08,0.9998828836741014
47,TN,Compact,049,Fentress County,04,1.0000000000000018
47,TN,Compact,051,Franklin County,04,0.999527261538039
47,TN,Compact,053,Gibson County,08,0.99998891361768
47,TN,Compact,055,Giles County,04,0.9998102839078007
47,TN,Compact,057,Grainger County,01,0.9999588542743351
47,TN,Compact,059,Greene County,01,0.999554081466053
47,TN,Compact,061,Grundy County,04,0.9999999999999996
47,TN,Compact,063,Hamblen County,01,1.0000000000000002
47,TN,Compact,065,Hamilton County,03,0.9998206787072527
47,TN,Compact,067,Hancock County,01,0.9993794917548183
47,TN,Compact,069,Hardeman County,08,0.9999607584688042
47,TN,Compact,071,Hardin County,07,0.9997558327455035
47,TN,Compact,073,Hawkins County,01,0.9999344958232238
47,TN,Compact,075,Haywood County,08,0.9999999999999994
47,TN,Compact,077,Henderson County,07,0.9999928875493027
47,TN,Compact,079,Henry County,07,0.9995277671467002
47,TN,Compact,081,Hickman County,07,1.000000000000001
47,TN,Compact,083,Houston County,07,1.0000000000000027
47,TN,Compact,085,Humphreys County,07,1.0000000000000009
47,TN,Compact,087,Jackson County,04,0.999974293640599
47,TN,Compact,089,Jefferson County,01,0.9999368832228048
47,TN,Compact,091,Johnson County,01,0.9988306020417744
47,TN,Compact,093,Knox County,02,0.9999338462573086
47,TN,Compact,095,Lake County,08,0.9985078104282433
47,TN,Compact,097,Lauderdale County,08,0.9995264708393325
47,TN,Compact,099,Lawrence County,07,0.9997314336076023
47,TN,Compact,101,Lewis County,07,1.000000000000002
47,TN,Compact,103,Lincoln County,04,0.9998037906533652
47,TN,Compact,105,Loudon County,03,0.9999688606598265
47,TN,Compact,111,Macon County,06,0.9993898452810599
47,TN,Compact,113,Madison County,08,0.9999636120468697
47,TN,Compact,115,Marion County,04,0.9998678187867432
47,TN,Compact,117,Marshall County,04,0.9999548865802199
47,TN,Compact,119,Maury County,07,0.999952027071934
47,TN,Compact,107,McMinn County,03,1.0000000000000002
47,TN,Compact,109,McNairy County,08,0.9996415362632263
47,TN,Compact,121,Meigs County,03,1.0
47,TN,Compact,123,Monroe County,03,0.9995065344138546
47,TN,Compact,125,Montgomery County,07,0.9998447244292924
47,TN,Compact,127,Moore County,04,1.000000000000001
47,TN,Compact,129,Morgan County,04,0.9999616694124913
47,TN,Compact,131,Obion County,08,0.9997617086267322
47,TN,Compact,133,Overton County,04,0.9999999999999983
47,TN,Compact,135,Perry County,07,0.9999999999999986
47,TN,Compact,137,Pickett County,04,0.9993675594310696
47,TN,Compact,139,Polk County,03,0.9997983591521278
47,TN,Compact,141,Putnam County,04,0.999987354578557
47,TN,Compact,143,Rhea County,03,0.9999703331545688
47,TN,Compact,145,Roane County,03,0.999890257925628
47,TN,Compact,147,Robertson County,06,0.9997341258890207
47,TN,Compact,149,Rutherford County,06,0.9999624364667304
47,TN,Compact,151,Scott County,04,0.9997009822067464
47,TN,Compact,153,Sequatchie County,04,0.9999451792279556
47,TN,Compact,155,Sevier County,02,0.9993269314811527
47,TN,Compact,157,Shelby County,08,0.5282122336724242
47,TN,Compact,157,Shelby County,09,0.47130005703056593
47,TN,Compact,159,Smith County,06,0.9999500259564372
47,TN,Compact,161,Stewart County,07,0.9996989407326783
47,TN,Compact,163,Sullivan County,01,0.9996151967115275
47,TN,Compact,165,Sumner County,06,0.999699248012763
47,TN,Compact,167,Tipton County,08,0.999628057261493
47,TN,Compact,169,Trousdale County,06,0.9999999999999983
47,TN,Compact,171,Unicoi County,01,0.9981986877759208
47,TN,Compact,173,Union County,04,0.9998821900300051
47,TN,Compact,175,Van Buren County,04,0.999999999999999
47,TN,Compact,177,Warren County,04,0.9999838406475896
47,TN,Compact,179,Washington County,01,0.9999999999999989
47,TN,Compact,181,Wayne County,07,0.9998721922268434
47,TN,Compact,183,Weakley County,08,0.9997515422217431
47,TN,Compact,185,White County,04,1.0000000000000013
47,TN,Compact,187,Williamson County,05,0.24850439241911698
47,TN,Compact,187,Williamson County,06,0.2742532342597777
47,TN,Compact,187,Williamson County,07,0.47723802043789554
47,TN,Compact,189,Wilson County,06,0.9995910261158886
48,TX,Compact,001,Anderson County,17,0.9999298242920512
48,TX,Compact,003,Andrews County,11,0.9997906062303595
48,TX,Compact,005,Angelina County,01,0.9999191364934086
48,TX,Compact,007,Aransas County,27,0.5517787786397012
48,TX,Compact,009,Archer County,13,0.9999999999999994
48,TX,Compact,011,Armstrong County,13,0.9999999999999983
48,TX,Compact,013,Atascosa County,28,0.8918279449169826
48,TX,Compact,013,Atascosa County,21,0.1081648808150676
48,TX,Compact,015,Austin County,17,0.9999240481261414
48,TX,Compact,017,Bailey County,19,0.9995950097175846
48,TX,Compact,019,Bandera County,21,0.9999493774093865
48,TX,Compact,021,Bastrop County,27,0.6196831027300553
48,TX,Compact,021,Bastrop County,31,0.3802782171549579
48,TX,Compact,023,Baylor County,13,0.9999486166015011
48,TX,Compact,025,Bee County,27,0.9999573992092355
48,TX,Compact,027,Bell County,31,0.9999635680723148
48,TX,Compact,029,Bexar County,23,0.16250858075281666
48,TX,Compact,029,Bexar County,21,0.6876711902056409
48,TX,Compact,029,Bexar County,20,0.14978032475048153
48,TX,Compact,031,Blanco County,10,0.99997950960584
48,TX,Compact,033,Borden County,19,0.9999672722571498
48,TX,Compact,035,Bosque County,25,0.9999999999999992
48,TX,Compact,037,Bowie County,04,0.9988216736513259
48,TX,Compact,039,Brazoria County,14,0.9069138840648204
48,TX,Compact,041,Brazos County,17,0.9999999999999989
48,TX,Compact,043,Brewster County,11,0.9998560080017963
48,TX,Compact,045,Briscoe County,13,0.9999780340611601
48,TX,Compact,047,Brooks County,28,0.9999710787668097
48,TX,Compact,049,Brown County,25,0.6049370669259224
48,TX,Compact,049,Brown County,11,0.39505700066306476
48,TX,Compact,051,Burleson County,17,0.9999064451628891
48,TX,Compact,053,Burnet County,10,0.9999461494916282
48,TX,Compact,055,Caldwell County,27,0.9999599580444846
48,TX,Compact,057,Calhoun County,27,0.7239133689458036
48,TX,Compact,059,Callahan County,19,0.9999853361082177
48,TX,Compact,061,Cameron County,34,0.7892702000184406
48,TX,Compact,063,Camp County,04,0.9999999999999977
48,TX,Compact,065,Carson County,13,0.9999999999999966
48,TX,Compact,067,Cass County,04,0.9999693887297291
48,TX,Compact,069,Castro County,13,0.999964479242066
48,TX,Compact,071,Chambers County,14,0.7314997595319648
48,TX,Compact,073,Cherokee County,01,0.9999138178574458
48,TX,Compact,075,Childress County,13,0.9999714650830714
48,TX,Compact,077,Clay County,13,0.9995458958531834
48,TX,Compact,079,Cochran County,19,0.9999517170965062
48,TX,Compact,081,Coke County,11,0.9999858378608455
48,TX,Compact,083,Coleman County,11,0.9999989182649244
48,TX,Compact,085,Collin County,03,0.47277788224733575
48,TX,Compact,085,Collin County,26,0.006369147254266141
48,TX,Compact,085,Collin County,04,0.5207193550999514
48,TX,Compact,087,Collingsworth County,13,0.9999941358009085
48,TX,Compact,089,Colorado County,27,0.9999707606085804
48,TX,Compact,091,Comal County,21,0.999894423165517
48,TX,Compact,093,Comanche County,25,0.9999939847371733
48,TX,Compact,095,Concho County,11,0.999999999999997
48,TX,Compact,097,Cooke County,13,0.9991688052065381
48,TX,Compact,099,Coryell County,25,0.9999632207189155
48,TX,Compact,101,Cottle County,13,0.999967217469367
48,TX,Compact,103,Crane County,11,1.000000000000001
48,TX,Compact,105,Crockett County,11,0.999994821891153
48,TX,Compact,107,Crosby County,19,1.0
48,TX,Compact,109,Culberson County,11,0.9999517490048498
48,TX,Compact,111,Dallam County,13,0.9997943415360482
48,TX,Compact,113,Dallas County,05,0.2355462916982476
48,TX,Compact,113,Dallas County,24,0.29672575190673467
48,TX,Compact,113,Dallas County,26,0.0461869664892602
48,TX,Compact,113,Dallas County,30,0.21442914711050384
48,TX,Compact,113,Dallas County,32,0.2070604596123789
48,TX,Compact,115,Dawson County,19,0.9999935240250708
48,TX,Compact,123,DeWitt County,27,1.000000000000001
48,TX,Compact,117,Deaf Smith County,13,0.999856638387129
48,TX,Compact,119,Delta County,04,1.0000000000000002
48,TX,Compact,121,Denton County,12,0.5872288847097942
48,TX,Compact,121,Denton County,26,0.4127372174443137
48,TX,Compact,125,Dickens County,19,0.9999742638805222
48,TX,Compact,127,Dimmit County,28,1.0000000000000004
48,TX,Compact,129,Donley County,13,0.9999999999999964
48,TX,Compact,131,Duval County,28,1.0000000000000004
48,TX,Compact,133,Eastland County,19,0.9999677199678243
48,TX,Compact,135,Ector County,11,1.0000000000000013
48,TX,Compact,137,Edwards County,28,0.9999847383767337
48,TX,Compact,141,El Paso County,11,0.5120620251548277
48,TX,Compact,141,El Paso County,16,0.48741588406561803
48,TX,Compact,139,Ellis County,05,0.9999617198480222
48,TX,Compact,143,Erath County,25,0.9999654858226439
48,TX,Compact,145,Falls County,31,0.4036059942177438
48,TX,Compact,145,Falls County,17,0.4218362148855079
48,TX,Compact,145,Falls County,25,0.17455798579014292
48,TX,Compact,147,Fannin County,04,0.9995109471390636
48,TX,Compact,149,Fayette County,27,0.9999794188663013
48,TX,Compact,151,Fisher County,19,1.0000000000000002
48,TX,Compact,153,Floyd County,19,0.9999596932779493
48,TX,Compact,155,Foard County,13,0.9999400430335202
48,TX,Compact,157,Fort Bend County,22,0.9998751920880602
48,TX,Compact,159,Franklin County,04,1.0000000000000013
48,TX,Compact,161,Freestone County,17,0.9999586245102824
48,TX,Compact,163,Frio County,28,0.9999784023429389
48,TX,Compact,165,Gaines County,19,0.9999209995133274
48,TX,Compact,167,Galveston County,14,0.47979856714250396
48,TX,Compact,169,Garza County,19,1.0000000000000007
48,TX,Compact,171,Gillespie County,10,0.9999506740243006
48,TX,Compact,173,Glasscock County,11,0.9999999999999971
48,TX,Compact,175,Goliad County,27,0.9999999999999986
48,TX,Compact,177,Gonzales County,27,0.9999999999999984
48,TX,Compact,179,Gray County,13,0.9999999999999983
48,TX,Compact,181,Grayson County,04,0.8131005662281908
48,TX,Compact,181,Grayson County,13,0.1866280639567153
48,TX,Compact,183,Gregg County,01,0.9999711296823427
48,TX,Compact,185,Grimes County,17,0.9999498797673699
48,TX,Compact,187,Guadalupe County,21,0.44060000131681865
48,TX,Compact,187,Guadalupe County,27,0.5593734953739167
48,TX,Compact,189,Hale County,19,0.999993787970523
48,TX,Compact,191,Hall County,13,0.9999999999999991
48,TX,Compact,193,Hamilton County,25,1.0000000000000009
48,TX,Compact,195,Hansford County,13,0.999734262770334
48,TX,Compact,197,Hardeman County,13,0.9995312634731277
48,TX,Compact,199,Hardin County,36,1.0000000000000007
48,TX,Compact,201,Harris County,02,0.14131061382021165
48,TX,Compact,201,Harris County,07,0.17191782108439702
48,TX,Compact,201,Harris County,08,0.13521992435235616
48,TX,Compact,201,Harris County,09,0.05964820217739395
48,TX,Compact,201,Harris County,14,0.01810337681076672
48,TX,Compact,201,Harris County,17,0.1349970382028472
48,TX,Compact,201,Harris County,18,0.10277074292736207
48,TX,Compact,201,Harris County,22,0.02312501727157294
48,TX,Compact,201,Harris County,29,0.209851553149421
48,TX,Compact,203,Harrison County,01,0.9999125928116408
48,TX,Compact,205,Hartley County,13,0.9998972485989636
48,TX,Compact,207,Haskell County,19,1.0000000000000007
48,TX,Compact,209,Hays County,10,0.9999658283851987
48,TX,Compact,211,Hemphill County,13,0.9999953942947533
48,TX,Compact,213,Henderson County,05,0.9999632178167619
48,TX,Compact,215,Hidalgo County,15,0.41164179998535766
48,TX,Compact,215,Hidalgo County,28,0.5881179558622026
48,TX,Compact,217,Hill County,25,0.9999571499538541
48,TX,Compact,219,Hockley County,19,1.0000000000000016
48,TX,Compact,221,Hood County,25,0.9999470368039458
48,TX,Compact,223,Hopkins County,04,1.0000000000000002
48,TX,Compact,225,Houston County,36,0.3727483799726547
48,TX,Compact,225,Houston County,17,0.6272215971476592
48,TX,Compact,227,Howard County,11,0.9999449912144946
48,TX,Compact,229,Hudspeth County,11,0.9998898007109549
48,TX,Compact,231,Hunt County,04,0.9999891477172111
48,TX,Compact,233,Hutchinson County,13,1.0000000000000038
48,TX,Compact,235,Irion County,11,1.0000000000000036
48,TX,Compact,237,Jack County,13,0.7388958823768637
48,TX,Compact,237,Jack County,12,0.2611021578957151
48,TX,Compact,239,Jackson County,27,0.9999999999999983
48,TX,Compact,241,Jasper County,36,0.999958683978347
48,TX,Compact,243,Jeff Davis County,11,1.000000000000001
48,TX,Compact,245,Jefferson County,36,0.8860500269435796
48,TX,Compact,247,Jim Hogg County,28,1.0000000000000009
48,TX,Compact,249,Jim Wells County,28,0.9997326482478968
48,TX,Compact,251,Johnson County,25,0.9999478961096341
48,TX,Compact,253,Jones County,19,1.0000000000000002
48,TX,Compact,255,Karnes County,27,0.9999744846391829
48,TX,Compact,257,Kaufman County,05,0.9999625267711164
48,TX,Compact,259,Kendall County,21,0.9999558395184646
48,TX,Compact,261,Kenedy County,34,0.793321957525001
48,TX,Compact,263,Kent County,19,0.9999999999999988
48,TX,Compact,265,Kerr County,21,0.9999388172212664
48,TX,Compact,267,Kimble County,11,0.9999774714056952
48,TX,Compact,269,King County,19,0.9999650242380407
48,TX,Compact,271,Kinney County,28,0.9999701744918877
48,TX,Compact,273,Kleberg County,34,0.8327305683867438
48,TX,Compact,275,Knox County,19,0.9999381260925561
48,TX,Compact,283,La Salle County,28,0.9999999999999988
48,TX,Compact,277,Lamar County,04,0.9995014319763496
48,TX,Compact,279,Lamb County,19,0.9999838143209948
48,TX,Compact,281,Lampasas County,25,0.9999696334274607
48,TX,Compact,285,Lavaca County,27,0.9999999999999999
48,TX,Compact,287,Lee County,31,0.9998967253509112
48,TX,Compact,289,Leon County,17,1.0000000000000004
48,TX,Compact,291,Liberty County,36,0.9999640798721184
48,TX,Compact,293,Limestone County,17,0.9999867100924723
48,TX,Compact,295,Lipscomb County,13,0.9997821111247327
48,TX,Compact,297,Live Oak County,28,0.9999694382517689
48,TX,Compact,299,Llano County,10,0.9999722833299824
48,TX,Compact,301,Loving County,11,0.9998684937428332
48,TX,Compact,303,Lubbock County,19,1.0000000000000018
48,TX,Compact,305,Lynn County,19,0.9999999999999988
48,TX,Compact,313,Madison County,17,0.9999534663731211
48,TX,Compact,315,Marion County,04,0.9998993198560934
48,TX,Compact,317,Martin County,11,0.9999556610361907
48,TX,Compact,319,Mason County,11,0.9999546853093684
48,TX,Compact,321,Matagorda County,27,0.8576378290168737
48,TX,Compact,323,Maverick County,28,0.9997732951353646
48,TX,Compact,307,McCulloch County,11,0.9999717298584668
48,TX,Compact,309,McLennan County,25,0.9999832464631476
48,TX,Compact,311,McMullen County,28,1.0000000000000013
48,TX,Compact,325,Medina County,21,0.9999359155122846
48,TX,Compact,327,Menard County,11,1.000000000000001
48,TX,Compact,329,Midland County,11,0.9999999999999999
48,TX,Compact,331,Milam County,31,0.9998190533795418
48,TX,Compact,333,Mills County,25,0.9999999999999992
48,TX,Compact,335,Mitchell County,19,0.9999582884476674
48,TX,Compact,337,Montague County,13,0.9997353200377694
48,TX,Compact,339,Montgomery County,08,0.999894865487628
48,TX,Compact,341,Moore County,13,1.0000000000000029
48,TX,Compact,343,Morris County,04,0.9999999999999996
48,TX,Compact,345,Motley County,13,0.9999439371761015
48,TX,Compact,347,Nacogdoches County,01,1.0000000000000007
48,TX,Compact,349,Navarro County,05,0.9999782654058785
48,TX,Compact,351,Newton County,36,0.9985650852299389
48,TX,Compact,353,Nolan County,19,0.9999570849466201
48,TX,Compact,355,Nueces County,27,0.11689032153113446
48,TX,Compact,355,Nueces County,34,0.631419927758488
48,TX,Compact,357,Ochiltree County,13,0.9998144060390679
48,TX,Compact,359,Oldham County,13,0.9999234182049156
48,TX,Compact,361,Orange County,36,0.9989126830247551
48,TX,Compact,363,Palo Pinto County,12,0.9999319424633384
48,TX,Compact,365,Panola County,01,0.9998867600544812
48,TX,Compact,367,Parker County,12,0.9999846026288937
48,TX,Compact,369,Parmer County,13,0.9997671253917103
48,TX,Compact,371,Pecos County,11,1.0000000000000007
48,TX,Compact,373,Polk County,36,0.9999731924533262
48,TX,Compact,375,Potter County,13,0.999999999999998
48,TX,Compact,377,Presidio County,11,0.9997162211562017
48,TX,Compact,379,Rains County,04,0.9998888196067581
48,TX,Compact,381,Randall County,13,0.9999999999999988
48,TX,Compact,383,Reagan County,11,0.9999999999999974
48,TX,Compact,385,Real County,28,0.9999934616694907
48,TX,Compact,387,Red River County,04,0.9992876727045176
48,TX,Compact,389,Reeves County,11,0.9999968754548887
48,TX,Compact,391,Refugio County,27,0.9600808168716193
48,TX,Compact,393,Roberts County,13,1.0000000000000007
48,TX,Compact,395,Robertson County,17,0.9998837899757426
48,TX,Compact,397,Rockwall County,05,0.9995911606525115
