State,County,District,DemVotes,RepVotes,OtherVotes
tennessee,Sullivan,1,11552,41417,938
tennessee,Washington,1,12794,30037,861
tennessee,Sevier,1,5673,23471,540
tennessee,Greene,1,3685,16066,321
tennessee,Carter,1,3240,14258,384
tennessee,Hawkins,1,2780,13484,434
tennessee,Hamblen,1,3226,12698,289
tennessee,Cocke,1,1512,7874,235
tennessee,Unicoi,1,1100,4778,108
tennessee,Johnson,1,868,4661,91
tennessee,Jefferson,1,409,2510,55
tennessee,Hancock,1,246,1453,45
tennessee,Davidson,5,167592,67592,0
tennessee,Dickson,5,6029,10190,0
tennessee,Cheatham,5,4047,6407,0
tennessee,Shelby,9,143690,34710,1414
texas,Dallas,5,52122,35581,0
texas,Kaufman,5,11221,26702,0
texas,Henderson,5,4884,21458,0
texas,Van Zandt,5,2486,15245,0
texas,Cherokee,5,3180,11595,0
texas,Anderson,5,3142,11399,0
texas,Wood,5,1564,8545,0
texas,Midland,11,7425,32118,877
texas,Tom Green,11,7996,25863,488
texas,Ector,11,7883,22002,458
texas,Hood,11,4122,20148,325
texas,Brown,11,1447,10550,172
texas,Llano,11,1920,8006,124
texas,Palo Pinto,11,1659,7556,93
texas,Erath,11,1068,5469,87
texas,Eastland,11,747,5383,59
texas,Callahan,11,517,4406,59
texas,Comanche,11,671,3867,51
texas,Andrews,11,656,3419,48
texas,Runnels,11,324,2885,22
texas,Coleman,11,326,2762,30
texas,Dawson,11,741,2325,30
texas,McCulloch,11,353,2293,26
texas,Stephens,11,228,1818,14
texas,San Saba,11,220,1823,6
texas,Mills,11,226,1760,16
texas,Mason,11,364,1579,13
texas,Mitchell,11,263,1613,19
texas,Kimble,11,170,1518,20
texas,Martin,11,201,1309,20
texas,Coke,11,109,1181,19
texas,Concho,11,132,829,10
texas,Menard,11,122,651,6
texas,Irion,11,78,641,11
texas,Glasscock,11,28,524,2
texas,Sterling,11,30,454,3
texas,Smith,1,21469,53764,1285
texas,Gregg,1,10461,24699,506
texas,Angelina,1,6698,19219,320
texas,Harrison,1,5925,16236,299
texas,Nacogdoches,1,7065,13693,389
texas,Rusk,1,3374,12664,192
texas,Panola,1,1559,7105,63
texas,Shelby,1,1467,5995,56
texas,Wood,1,984,5526,64
texas,Upshur,1,754,3198,60
texas,Sabine,1,485,3417,24
texas,San Augustine,1,726,2241,22
texas,Nueces,27,44573,44844,3852
texas,Victoria,27,7480,19216,357
texas,San Patricio,27,3745,8739,417
texas,Wharton,27,3527,9108,198
texas,Bastrop,27,4304,6288,326
texas,Matagorda,27,2751,7103,497
texas,Aransas,27,2005,6646,219
texas,Lavaca,27,919,6699,67
texas,Calhoun,27,1767,4159,93
texas,Caldwell,27,2091,3733,175
texas,Jackson,27,762,3929,50
texas,Gonzales,27,993,2915,67
texas,Refugio,27,842,1576,45
texas,Randall,13,7475,38954,798
texas,Wichita,13,8344,24747,665
texas,Potter,13,6446,17387,417
texas,Cooke,13,2171,11963,177
texas,Wise,13,1923,12119,204
texas,Montague,13,810,6471,89
texas,Hutchinson,13,625,5905,98
texas,Gray,13,527,5294,88
texas,Clay,13,458,3768,51
texas,Moore,13,696,3296,42
texas,Deaf Smith,13,919,2789,45
texas,Archer,13,310,3249,44
texas,Wilbarger,13,686,2758,0
texas,Jack,13,264,2500,28
texas,Carson,13,196,2209,34
texas,Ochiltree,13,184,2178,34
texas,Swisher,13,372,1491,16
texas,Wheeler,13,115,1674,27
texas,Childress,13,200,1539,15
texas,Hansford,13,99,1565,21
texas,Hartley,13,123,1483,14
texas,Hemphill,13,124,1225,11
texas,Donley,13,113,1133,27
texas,Baylor,13,131,1083,16
texas,Hardeman,13,145,1000,10
texas,Dallam,13,121,968,22
texas,Knox,13,204,870,8
texas,Lipscomb,13,95,953,17
texas,Hall,13,140,809,12
texas,Collingsworth,13,90,832,10
texas,Armstrong,13,57,808,22
texas,Sherman,13,68,706,41
texas,Oldham,13,58,749,4
texas,Dickens,13,94,654,2
texas,Floyd,13,105,575,6
texas,Briscoe,13,57,558,7
texas,Motley,13,107,480,4
texas,Cottle,13,87,460,8
texas,Roberts,13,16,442,4
texas,Foard,13,101,324,6
texas,King,13,3,124,2
texas,Webb,28,42685,0,4517
texas,Bexar,28,29762,0,8542
texas,Hidalgo,28,19467,0,2286
texas,Wilson,28,6858,0,3300
texas,Starr,28,9121,0,421
texas,Atascosa,28,7130,0,2378
texas,Zapata,28,1825,0,140
texas,McMullen,28,167,0,47
texas,La Salle,28,0,0,0
texas,Harris,10,40759,71643,2014
texas,Travis,10,80428,30817,3146
texas,Waller,10,6029,10196,6029
texas,Washington,10,2905,10258,2905
texas,Bastrop,10,6754,8445,556
texas,Austin,10,2044,8742,2044
texas,Fayette,10,2024,8173,2024
texas,Colorado,10,974,5699,1728
texas,Lee,10,813,2999,813
texas,Lubbock,19,28210,62119,0
texas,Taylor,19,9163,31151,0
texas,Hale,19,1720,5642,0
texas,Howard,19,1605,5711,0
texas,Young,19,764,5565,0
texas,Hockley,19,1066,4987,0
texas,Jones,19,756,4197,0
texas,Scurry,19,577,3757,0
texas,Nolan,19,807,3219,0
texas,Gaines,19,468,3363,0
texas,Lamb,19,685,3137,0
texas,Terry,19,551,2246,0
texas,Parmer,19,351,1675,0
texas,Yoakum,19,305,1592,0
texas,Lynn,19,295,1392,0
texas,Haskell,19,253,1400,0
texas,Castro,19,381,1215,0
texas,Bailey,19,354,1234,0
texas,Fisher,19,306,1168,0
texas,Crosby,19,381,1025,0
texas,Shackelford,19,86,1196,0
texas,Garza,19,170,1101,0
texas,Floyd,19,297,783,0
texas,Stephens,19,61,825,0
texas,Throckmorton,19,67,623,0
texas,Cochran,19,125,553,0
texas,Stonewall,19,92,511,0
texas,Borden,19,13,325,0
texas,Kent,19,31,301,0
texas,Bexar,21,51786,53754,2000
texas,Travis,21,76709,21685,3033
texas,Comal,21,11795,37373,805
texas,Kerr,21,5182,16499,288
texas,Hays,21,11236,9699,663
texas,Kendall,21,4174,15173,287
texas,Gillespie,21,2476,9778,163
texas,Bandera,21,1896,7519,155
texas,Blanco,21,1511,4156,96
texas,Real,21,252,1279,17
texas,McLennan,17,25880,47710,992
texas,Brazos,17,24169,37806,1543
texas,Travis,17,37283,15079,1414
texas,Milam,17,1891,5941,96
texas,Limestone,17,1573,5234,60
texas,Freestone,17,1301,5236,57
texas,Burleson,17,1349,5145,70
texas,Robertson,17,1838,4345,57
texas,Falls,17,1377,3235,30
texas,Leon,17,393,2918,38
texas,Lee,17,393,1456,47
texas,Bastrop,17,129,268,11
texas,Cameron,34,50108,26569,0
texas,Hidalgo,34,15110,5897,0
texas,Jim Wells,34,5302,4319,0
texas,Kleberg,34,4359,3959,0
texas,Bee,34,2860,4183,0
texas,DeWitt,34,1096,4971,0
texas,San Patricio,34,2765,2414,0
texas,Willacy,34,2868,1319,0
texas,Goliad,34,771,2204,0
texas,Gonzales,34,316,1256,0
texas,Kenedy,34,94,64,0
texas,Travis,25,90994,48970,2682
texas,Johnson,25,11399,39587,734
texas,Hays,25,11040,14862,529
texas,Burnet,25,4115,13915,258
texas,Coryell,25,4843,10698,266
texas,Hill,25,2322,8870,113
texas,Lampasas,25,1494,5838,105
texas,Bosque,25,1285,5646,101
texas,Bell,25,4787,1794,158
texas,Erath,25,1131,4640,68
texas,Somervell,25,577,3007,44
texas,Hamilton,25,459,2570,26
texas,Tarrant,25,844,1889,40
texas,Williamson,31,102789,99491,3876
texas,Bell,31,33045,44916,1075
texas,Bexar,35,52547,19464,1801
texas,Travis,35,52249,7941,1798
texas,Hays,35,20716,8499,941
texas,Comal,35,4451,6381,295
texas,Guadalupe,35,4197,5941,260
texas,Caldwell,35,3162,2051,120
texas,Bexar,20,138249,0,32727
texas,Bexar,23,50411,55144,2253
texas,El Paso,23,13925,3358,438
texas,Medina,23,4201,11670,255
texas,Val Verde,23,5503,5458,271
texas,Maverick,23,7413,2880,298
texas,Uvalde,23,3310,4381,185
texas,Brewster,23,2039,1928,92
texas,Frio,23,1974,1580,81
texas,Pecos,23,1307,2141,52
texas,Ward,23,828,2032,42
texas,Zavala,23,2268,557,53
texas,Dimmit,23,2020,787,56
texas,Reeves,23,1311,1010,49
texas,Presidio,23,1196,431,26
texas,Winkler,23,322,1110,16
texas,La Salle,23,696,571,14
texas,Crockett,23,333,903,22
texas,Sutton,23,240,953,6
texas,Kinney,23,337,820,32
texas,Jeff Davis,23,447,706,20
texas,Crane,23,234,787,24
texas,Upton,23,177,812,17
texas,Schleicher,23,194,730,24
texas,Hudspeth,23,383,466,26
texas,Reagan,23,150,674,5
texas,Culberson,23,461,282,27
texas,Edwards,23,144,600,11
texas,Terrell,23,170,275,14
texas,Loving,23,11,44,0
texas,Grayson,4,10144,31957,632
texas,Rockwall,4,10211,27550,540
texas,Bowie,4,7511,20418,276
texas,Hunt,4,6330,21248,431
texas,Collin,4,4173,13791,314
texas,Lamar,4,3371,12845,179
texas,Hopkins,4,2311,9391,107
texas,Fannin,4,1910,8613,155
texas,Cass,4,1950,8199,77
texas,Upshur,4,1486,8275,132
texas,Titus,4,2072,5715,95
texas,Red River,4,946,3399,30
texas,Morris,4,1272,3068,32
texas,Rains,4,590,3397,32
texas,Franklin,4,567,3311,42
texas,Camp,4,1071,2778,27
texas,Marion,4,987,2479,29
texas,Delta,4,310,1576,28
texas,Galveston,14,41022,67581,1968
texas,Jefferson,14,36102,36935,686
texas,Brazoria,14,13807,33067,704
texas,Fort Bend,22,94025,103488,4257
texas,Brazoria,22,28218,33350,1488
texas,Harris,22,15343,15533,749
texas,Hidalgo,15,75411,28031,1543
texas,Guadalupe,15,14759,27511,885
texas,Karnes,15,1419,2558,48
texas,Duval,15,3022,807,50
texas,Live Oak,15,574,2788,31
texas,Brooks,15,1508,338,14
texas,Wilson,15,235,1314,13
texas,Jim Hogg,15,1162,243,20
texas,Harris,36,38291,61451,0
texas,Orange,36,4801,21365,0
texas,Liberty,36,4282,16080,0
texas,Hardin,36,2607,17464,0
texas,Polk,36,3744,12890,0
texas,Chambers,36,2784,12320,0
texas,Jasper,36,2206,9543,0
texas,Tyler,36,1038,6018,0
texas,Newton,36,996,3654,0
texas,Collin,3,137547,168775,4595
texas,Dallas,32,135400,115043,4981
texas,Collin,32,8456,10978,472
texas,Dallas,30,166700,0,16376
texas,Dallas,24,60904,47251,2039
texas,Tarrant,24,41810,64919,2056
texas,Denton,24,22170,20967,764
texas,Denton,26,99864,143887,3964
texas,Tarrant,26,21631,41293,1036
texas,Dallas,26,80,83,1
texas,Dallas,33,44516,14484,1401
texas,Tarrant,33,46129,11595,891
texas,El Paso,16,122676,48495,8079
texas,Tarrant,6,94293,84595,2742
texas,Ellis,6,17980,40839,835
texas,Navarro,6,3775,10355,147
texas,Harris,9,95344,0,11126
texas,Fort Bend,9,40590,0,5593
texas,Montgomery,8,44626,140788,3360
texas,Harris,8,10412,18025,474
texas,Walker,8,5507,11846,361
texas,San Jacinto,8,1637,7522,123
texas,Grimes,8,1892,6561,138
texas,Houston,8,1670,5574,67
texas,Trinity,8,898,4207,43
texas,Madison,8,730,3045,32
texas,Leon,8,371,2801,21
texas,Harris,29,87997,28045,1197
texas,Harris,18,138423,38306,7249
texas,Harris,7,127568,115418,0
texas,Harris,2,119708,139012,4204
texas,Tarrant,12,81320,119797,3874
texas,Parker,12,7993,45390,884
texas,Wise,12,1374,7011,168
utah,Salt Lake,2,51314,21475,3310
utah,Washington,2,11153,38244,2605
utah,Davis,2,14131,31854,2227
utah,Tooele,2,5646,13298,1265
utah,Iron,2,2034,8611,532
utah,Sevier,2,691,5708,225
utah,Sanpete,2,509,3667,157
utah,Millard,2,430,3583,125
utah,Kane,2,797,2196,93
utah,Garfield,2,426,1663,46
utah,Beaver,2,229,1524,73
utah,Wayne,2,277,1007,49
utah,Piute,2,60,621,14
utah,Juab,2,81,206,23
utah,Weber,1,22242,43343,11033
utah,Davis,1,15629,45143,9211
utah,Cache,1,5906,20835,6494
utah,Summit,1,9630,6869,1874
utah,Box Elder,1,2320,13890,1928
utah,Uintah,1,1018,8468,536
utah,Duchesne,1,541,4730,233
utah,Morgan,1,554,3797,511
utah,Rich,1,115,898,55
utah,Daggett,1,68,321,33
utah,Utah,3,12706,66788,4484
utah,Salt Lake,3,30046,37609,2826
utah,Wasatch,3,3536,7739,405
utah,Carbon,3,1801,4715,320
utah,San Juan,3,2176,2725,248
utah,Grand,3,2137,1906,107
utah,Emery,3,437,3201,167
utah,Salt Lake,4,102413,84917,0
utah,Utah,4,4506,12810,0
utah,Sanpete,4,911,3176,0
utah,Juab,4,692,2699,0
vermont,Chittenden,1,57252,15275,2951
vermont,Washington,1,19766,6183,1254
vermont,Windsor,1,17607,6027,1437
vermont,Rutland,1,14238,8841,1256
vermont,Windham,1,14208,3623,1166
vermont,Franklin,1,11047,6252,861
vermont,Addison,1,12268,4186,741
vermont,Bennington,1,9724,3939,950
vermont,Orange,1,8224,3614,666
vermont,Caledonia,1,7079,4054,530
vermont,Lamoille,1,8077,2769,484
vermont,Orleans,1,5569,3851,472
vermont,Grand Isle,1,2393,1141,150
vermont,Essex,1,1106,958,124
virginia,Virginia Beach City,2,86658,82496,0
virginia,York,2,12946,16054,0
virginia,Norfolk City,2,13988,9415,0
virginia,Accomack,2,5729,7025,0
virginia,Hampton City,2,6800,5924,0
virginia,James City,2,4464,3901,0
virginia,Williamsburg City,2,4404,1786,0
virginia,Poquoson City,2,1553,4428,0
virginia,Northampton,2,2805,2311,0
virginia,Albemarle,5,34373,18787,0
virginia,Fauquier,5,11118,15036,0
virginia,Pittsylvania,5,7823,17429,0
virginia,Franklin,5,6736,15350,0
virginia,Campbell,5,6046,15827,0
virginia,Charlottesville City,5,17385,3006,0
virginia,Bedford,5,4973,14044,0
virginia,Danville City,5,9213,5846,0
virginia,Halifax,5,5789,7841,0
virginia,Fluvanna,5,5785,6168,0
virginia,Mecklenburg,5,5152,6617,0
virginia,Greene,5,3359,5231,0
virginia,Nelson,5,3668,3683,0
virginia,Prince Edward,5,3864,3227,0
virginia,Appomattox,5,1744,4909,0
virginia,Brunswick,5,3672,2469,0
virginia,Buckingham,5,2736,3363,0
virginia,Madison,5,2202,3813,0
virginia,Henry,5,2360,2983,0
virginia,Charlotte,5,1820,2888,0
virginia,Lunenburg,5,1911,2557,0
virginia,Cumberland,5,1790,2351,0
virginia,Rappahannock,5,1837,2042,0
virginia,Fairfax,8,104758,39836,0
virginia,Arlington,8,84410,21713,0
virginia,Alexandria City,8,51917,14422,0
virginia,Falls Church City,8,5748,1409,0
virginia,Montgomery,9,19947,15496,0
virginia,Washington,9,5998,14487,0
virginia,Tazewell,9,2731,10639,0
virginia,Henry,9,4528,8804,0
virginia,Pulaski,9,4054,8018,0
virginia,Wise,9,2953,8022,0
virginia,Roanoke,9,3924,6874,0
virginia,Wythe,9,2866,7827,0
virginia,Carroll,9,2551,8049,0
virginia,Salem City,9,3890,6008,0
virginia,Smyth,9,2825,6843,0
virginia,Russell,9,2694,6286,0
virginia,Scott,9,1687,5865,0
virginia,Lee,9,1739,5109,0
virginia,Floyd,9,2511,4235,0
virginia,Patrick,9,1620,5069,0
virginia,Giles,9,1933,4713,0
virginia,Buchanan,9,1824,4148,0
virginia,Grayson,9,1543,4187,0
virginia,Alleghany,9,1892,3563,0
virginia,Bristol City,9,1750,3518,0
virginia,Radford City,9,2977,2103,0
virginia,Martinsville City,9,2863,1672,0
virginia,Dickenson,9,1631,2864,0
virginia,Bland,9,582,1950,0
virginia,Craig,9,529,1670,0
virginia,Galax City,9,658,1173,0
virginia,Covington City,9,755,1024,0
virginia,Norton City,9,416,684,0
virginia,Chesterfield,7,60814,50259,1338
virginia,Henrico,7,63755,43619,1238
virginia,Spotsylvania,7,17206,21228,502
virginia,Culpeper,7,7906,11285,282
virginia,Louisa,7,6251,9047,216
virginia,Powhatan,7,4333,10425,223
virginia,Orange,7,6001,8790,177
virginia,Goochland,7,5228,7902,113
virginia,Amelia,7,1926,3879,58
virginia,Nottoway,7,2398,2862,66
virginia,Rockingham,6,9744,21872,0
virginia,Roanoke City,6,19625,11526,0
virginia,Roanoke,6,11790,18410,0
virginia,Augusta,6,8361,21404,0
virginia,Lynchburg City,6,13226,13579,0
virginia,Shenandoah,6,5840,12707,0
virginia,Bedford,6,4196,12170,0
virginia,Botetourt,6,4260,11258,0
virginia,Warren,6,5026,9188,0
virginia,Harrisonburg City,6,9125,4558,0
virginia,Amherst,6,4213,8039,0
virginia,Staunton City,6,5415,4179,0
virginia,Rockbridge,6,3304,6057,0
virginia,Page,6,2372,5898,0
virginia,Waynesboro City,6,3840,3875,0
virginia,Lexington City,6,1431,697,0
virginia,Buena Vista City,6,564,1192,0
virginia,Bath,6,526,1216,0
virginia,Highland,6,382,800,0
virginia,Prince William,1,39397,29964,0
virginia,Stafford,1,26744,29194,0
virginia,Hanover,1,18129,35475,0
virginia,James City,1,13921,16435,0
virginia,Gloucester,1,4816,10789,0
virginia,Spotsylvania,1,6509,6491,0
virginia,Caroline,1,5575,5775,0
virginia,New Kent,1,3412,7258,0
virginia,King George,1,3613,6133,0
virginia,Fredericksburg City,1,6312,3393,0
virginia,King William,1,2454,5049,0
virginia,Westmoreland,1,3122,3831,0
virginia,Northumberland,1,2383,3889,0
virginia,Fauquier,1,1996,3915,0
virginia,Lancaster,1,2439,3270,0
virginia,Middlesex,1,1800,3328,0
virginia,Essex,1,2111,2313,0
virginia,Mathews,1,1378,3027,0
virginia,King &amp; Queen,1,1239,1726,0
virginia,Richmond,1,1012,1893,0
virginia,Richmond City,4,72047,13903,1709
virginia,Chesapeake City,4,21847,27848,726
virginia,Chesterfield,4,20080,20800,505
virginia,Henrico,4,28516,8079,351
virginia,Prince George,4,5321,7139,140
virginia,Suffolk City,4,6582,5452,150
virginia,Dinwiddie,4,4755,5705,85
virginia,Petersburg City,4,9066,1024,102
virginia,Southampton,4,2895,3967,93
virginia,Hopewell City,4,3795,2968,98
virginia,Colonial Heights City,4,1948,4357,98
virginia,Sussex,4,2229,1617,29
virginia,Greensville,4,2074,1691,22
virginia,Surry,4,1944,1478,31
virginia,Charles City,4,2085,1224,26
virginia,Emporia City,4,1138,626,12
virginia,Newport News City,3,44497,0,0
virginia,Norfolk City,3,38068,0,0
virginia,Hampton City,3,31845,0,0
virginia,Chesapeake City,3,29738,0,0
virginia,Portsmouth City,3,26277,0,0
virginia,Suffolk City,3,16883,0,0
virginia,Isle of Wight,3,8969,0,0
virginia,Franklin City,3,2152,0,0
virginia,Loudoun,10,100398,67492,0
virginia,Fairfax,10,59196,40780,0
virginia,Frederick,10,12097,22057,0
virginia,Prince William,10,15744,15310,0
virginia,Manassas City,10,7794,5118,0
virginia,Winchester City,10,4905,4207,0
virginia,Clarke,10,3033,4152,0
virginia,Manassas Park City,10,2949,1419,0
virginia,Fairfax,11,294199,65050,4327
virginia,Prince William,11,47364,14682,938
virginia,Fairfax City,11,7083,3227,207
washington,Benton,4,27256,45485,0
washington,Yakima,4,15671,26728,0
washington,Grant,4,6666,18535,0
washington,Franklin,4,8606,13127,0
washington,Okanogan,4,4889,7971,0
washington,Douglas,4,2036,4836,0
washington,Adams,4,985,2810,0
washington,Walla Walla,4,313,1049,0
washington,Spokane,5,88306,97915,0
washington,Walla Walla,5,8202,9761,0
washington,Stevens,5,5292,11734,0
washington,Whitman,5,6558,6706,0
washington,Asotin,5,3532,5468,0
washington,Pend Oreille,5,2322,4441,0
washington,Lincoln,5,1340,4171,0
washington,Ferry,5,1210,2246,0
washington,Columbia,5,574,1431,0
washington,Garfield,5,330,1002,0
washington,King,8,103297,75324,0
washington,Pierce,8,24308,31649,0
washington,Chelan,8,12356,15206,0
washington,Kittitas,8,8156,10065,0
washington,Douglas,8,2099,3188,0
washington,Kitsap,6,71808,40042,0
washington,Pierce,6,54713,25629,0
washington,Clallam,6,20037,14731,0
washington,Grays Harbor,6,15383,12526,0
washington,Mason,6,10963,9887,0
washington,Jefferson,6,14902,5542,0
washington,Clark,3,96282,92766,0
washington,Cowlitz,3,19064,24511,0
washington,Lewis,3,10801,22690,0
washington,Pacific,3,5205,5354,0
washington,Klickitat,3,3956,4985,0
washington,Skamania,3,2470,3007,0
washington,Thurston,3,1864,3011,0
washington,Wahkiakum,3,1017,1413,0
washington,Snohomish,2,110111,0,48756
washington,Whatcom,2,41972,0,9439
washington,Island,2,25944,0,12271
washington,Skagit,2,12525,0,6103
washington,San Juan,2,7855,0,2354
washington,King,1,89871,39831,0
washington,Snohomish,1,66860,54970,0
washington,Whatcom,1,24663,29304,0
washington,Skagit,1,6387,5483,0
washington,King,7,299046,54478,0
washington,Snohomish,7,17254,8548,0
washington,King,9,223072,0,0
washington,Pierce,9,6596,0,0
washington,Pierce,10,68870,49341,0
washington,Thurston,10,70306,38174,0
washington,Mason,10,3472,2487,0
west virginia,Monongalia,1,16927,13979,0
west virginia,Wood,1,9743,20771,0
west virginia,Harrison,1,8391,13680,0
west virginia,Marion,1,7891,10977,0
west virginia,Ohio,1,4812,10939,0
west virginia,Marshall,1,2817,7789,0
west virginia,Preston,1,3222,6893,0
west virginia,Hancock,1,2927,6908,0
west virginia,Mineral,1,2245,6520,0
west virginia,Brooke,1,2286,5330,0
west virginia,Taylor,1,1746,3510,0
west virginia,Barbour,1,1449,3418,0
west virginia,Wetzel,1,1472,3325,0
west virginia,Grant,1,603,2952,0
west virginia,Ritchie,1,563,2590,0
west virginia,Tucker,1,1040,2052,0
west virginia,Tyler,1,589,2198,0
west virginia,Pleasants,1,638,1801,0
west virginia,Doddridge,1,455,1740,0
west virginia,Gilmer,1,588,1351,0
west virginia,Kanawha,2,33349,26721,1132
west virginia,Berkeley,2,11914,20096,1547
west virginia,Putnam,2,8327,12248,422
west virginia,Jefferson,2,9453,10262,972
west virginia,Jackson,2,3854,5741,331
west virginia,Randolph,2,3923,4459,290
west virginia,Upshur,2,2602,4590,206
west virginia,Hampshire,2,1631,4914,220
west virginia,Morgan,2,1704,4071,265
west virginia,Lewis,2,1987,3300,160
west virginia,Hardy,2,1418,2855,142
west virginia,Roane,2,1734,2276,128
west virginia,Braxton,2,1745,2208,130
west virginia,Pendleton,2,782,1619,46
west virginia,Clay,2,945,1363,73
west virginia,Calhoun,2,745,1149,78
west virginia,Wirt,2,560,1148,68
west virginia,Cabell,3,14034,14741,0
west virginia,Raleigh,3,9107,14007,0
west virginia,Mercer,3,6410,11234,0
west virginia,Wayne,3,5577,6798,0
west virginia,Fayette,3,6057,5933,0
west virginia,Greenbrier,3,5467,6442,0
west virginia,Logan,3,3569,5802,0
west virginia,Mason,3,3734,4416,0
west virginia,Nicholas,3,3179,4552,0
west virginia,Mingo,3,2615,4228,0
west virginia,Boone,3,3337,3250,0
west virginia,Wyoming,3,2204,3495,0
west virginia,Lincoln,3,2562,2939,0
west virginia,Monroe,3,1897,2886,0
west virginia,McDowell,3,2091,2310,0
west virginia,Summers,3,1815,2159,0
west virginia,Pocahontas,3,1193,1596,0
west virginia,Webster,3,927,1261,0
wisconsin,La Crosse,3,37774,18944,0
wisconsin,Eau Claire,3,31001,17355,0
wisconsin,Portage,3,20314,13930,0
wisconsin,Grant,3,11204,8170,0
wisconsin,Wood,3,9770,9368,0
wisconsin,Dunn,3,10284,8031,0
wisconsin,Pierce,3,9379,8031,0
wisconsin,Chippewa,3,9611,6706,0
wisconsin,Monroe,3,7966,6796,0
wisconsin,Vernon,3,8008,4916,0
wisconsin,Trempealeau,3,7174,4998,0
wisconsin,Adams,3,4519,4751,0
wisconsin,Juneau,3,3804,3601,0
wisconsin,Jackson,3,4504,2643,0
wisconsin,Crawford,3,4244,2322,0
wisconsin,Buffalo,3,3339,2587,0
wisconsin,Richland,3,3287,2281,0
wisconsin,Pepin,3,1438,1462,0
wisconsin,Marathon,7,21637,39191,677
wisconsin,St. Croix,7,16479,22423,616
wisconsin,Oneida,7,7180,12032,283
wisconsin,Douglas,7,10877,7613,255
wisconsin,Polk,7,7314,10942,299
wisconsin,Barron,7,7227,10930,337
wisconsin,Wood,7,4768,8679,150
wisconsin,Lincoln,7,4572,8685,135
wisconsin,Vilas,7,4295,8115,106
wisconsin,Clark,7,3521,7886,180
wisconsin,Chippewa,7,3636,7338,178
wisconsin,Langlade,7,2655,6400,139
wisconsin,Bayfield,7,5127,3398,85
wisconsin,Taylor,7,1903,6111,57
wisconsin,Washburn,7,3117,4587,125
wisconsin,Burnett,7,2796,4629,109
wisconsin,Sawyer,7,2785,4071,129
wisconsin,Ashland,7,4220,2573,77
wisconsin,Rusk,7,2078,3882,90
wisconsin,Price,7,2034,3690,62
wisconsin,Forest,7,1337,2523,77
wisconsin,Iron,7,1218,1824,36
wisconsin,Juneau,7,818,1667,57
wisconsin,Florence,7,610,1525,29
wisconsin,Monroe,7,614,1274,49
wisconsin,Jackson,7,244,577,25
wisconsin,Brown,8,45315,69406,0
wisconsin,Outagamie,8,31825,50388,0
wisconsin,Calumet,8,7647,15803,0
wisconsin,Waupaca,8,6714,14832,0
wisconsin,Shawano,8,5072,12736,0
wisconsin,Marinette,8,5273,12017,0
wisconsin,Oconto,8,4605,12355,0
wisconsin,Door,8,7023,9864,0
wisconsin,Kewaunee,8,2951,6487,0
wisconsin,Winnebago,8,1766,4299,0
wisconsin,Menominee,8,783,307,0
wisconsin,Winnebago,6,0,32725,36098
wisconsin,Sheboygan,6,0,30019,22097
wisconsin,Ozaukee,6,0,30600,20121
wisconsin,Fond du Lac,6,0,27028,17750
wisconsin,Manitowoc,6,0,19243,15169
wisconsin,Columbia,6,0,12467,14003
wisconsin,Dodge,6,0,11558,8532
wisconsin,Waushara,6,0,6413,4088
wisconsin,Green Lake,6,0,5192,2883
wisconsin,Marquette,6,0,4101,2970
wisconsin,Milwaukee,6,0,554,571
wisconsin,Dane,2,239573,0,0
wisconsin,Rock,2,23497,0,0
wisconsin,Sauk,2,19758,0,0
wisconsin,Green,2,12119,0,0
wisconsin,Iowa,2,8454,0,0
wisconsin,Lafayette,2,4527,0,0
wisconsin,Richland,2,1020,0,0
wisconsin,Waukesha,5,59007,108010,0
wisconsin,Washington,5,18940,50845,0
wisconsin,Milwaukee,5,31358,27288,0
wisconsin,Jefferson,5,14880,20558,0
wisconsin,Dodge,5,5210,11826,0
wisconsin,Walworth,5,2523,1629,0
wisconsin,Racine,1,39337,44413,2858
wisconsin,Kenosha,1,33128,31783,2340
wisconsin,Waukesha,1,12600,34692,1133
wisconsin,Milwaukee,1,17403,24573,1352
wisconsin,Walworth,1,14369,25107,1267
wisconsin,Rock,1,19255,14524,955
wisconsin,Milwaukee,4,168584,53854,6337
wisconsin,Waukesha,4,0,0,0
wyoming,Laramie,1,11869,18470,0
wyoming,Natrona,1,6806,15662,0
wyoming,Albany,1,7507,5868,0
wyoming,Fremont,1,4534,8562,0
wyoming,Campbell,1,1681,10289,0
wyoming,Sweetwater,1,3959,7699,0
wyoming,Teton,1,7373,3843,0
wyoming,Sheridan,1,3270,7749,0
wyoming,Park,1,2577,8377,0
wyoming,Lincoln,1,1132,5617,0
wyoming,Uinta,1,1309,4567,0
wyoming,Carbon,1,1410,3234,0
wyoming,Goshen,1,1014,3513,0
wyoming,Converse,1,806,3715,0
wyoming,Big Horn,1,649,3359,0
wyoming,Johnson,1,686,2935,0
wyoming,Platte,1,788,2502,0
wyoming,Sublette,1,663,2522,0
wyoming,Crook,1,346,2524,0
wyoming,Washakie,1,592,2263,0
wyoming,Weston,1,372,2100,0
wyoming,Hot Springs,1,450,1584,0
wyoming,Niobrara,1,136,929,0
