CONGRESS 2002 to 2010 in ALABAMA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Illinois,N/A,2002,District 1,1,20020101,"29,776","Wardingley, Raymond G.",Challenger,"149,068","Rush, Bobby L.",Incumbent,N/A,N/A,N/A,N/A,"4,812","119,292",D,.00,16.65,83.35,
House,Illinois,N/A,2010,District 2,2,20020101,"25,883","Hayes, Isaac C.",Challenger,"150,666","Jackson, Jesse L. Jr.",Incumbent,N/A,N/A,N/A,N/A,"10,564","124,783",D,.00,14.66,85.34,
House,Illinois,N/A,2008,District 2,2,20020101,"29,721","Williams, Anthony W.",Challenger,"251,052","Jackson, Jesse L. Jr.",Incumbent,N/A,N/A,N/A,N/A,3,"221,331",D,.00,10.59,89.41,
House,Illinois,N/A,2006,District 2,2,20020101,"20,395","Belin, Robert",Challenger,"146,347","Jackson, Jesse L. Jr.",Incumbent,N/A,N/A,N/A,N/A,"5,748","125,952",D,.00,12.23,87.77,
House,Illinois,N/A,2004,District 2,2,20020101,N/A,N/A,N/A,"207,535","Jackson, Jesse L. Jr.",Incumbent,Libertarian,"26,990","Sailor, Stephanie Kennedy",Challenger,N/A,"180,545",D,11.51,.00,100.00,
House,Illinois,N/A,2002,District 2,2,20020101,"32,567","Nelson, Doug",Challenger,"151,443","Jackson, Jesse L. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"118,876",D,.00,17.70,82.30,
House,Illinois,N/A,2010,District 3,3,20020101,"40,479","Bendas, Michael A.",Challenger,"116,120","Lipinski, Daniel William",Incumbent,N/A,N/A,N/A,N/A,"10,028","75,641",D,.00,25.85,74.15,
House,Illinois,N/A,2008,District 3,3,20020101,"50,336","Hawkins, Michael",Challenger,"172,581","Lipinski, Daniel William",Incumbent,N/A,N/A,N/A,N/A,"12,607","122,245",D,.00,22.58,77.42,
House,Illinois,N/A,2006,District 3,3,20020101,"37,954","Wardingley, Raymond G.",Challenger,"127,768","Lipinski, Daniel William",Incumbent,N/A,N/A,N/A,N/A,N/A,"89,814",D,.00,22.90,77.10,
House,Illinois,N/A,2004,District 3,3,20020101,"57,845","Chlada, Ryan",Challenger,"167,034","Lipinski, Daniel William",Incumbent,Write-in,"5,077","Grimm, Krista",Challenger,N/A,"109,189",D,2.21,25.72,74.28,
House,Illinois,N/A,2002,District 3,3,20020101,N/A,N/A,N/A,"156,042","Lipinski, William O.",Challenger,N/A,N/A,N/A,N/A,N/A,"156,042",D,.00,.00,100.00,
House,Illinois,N/A,2010,District 4,4,20020101,"11,711","Vasquez, Israel",Challenger,"63,273","Gutierrez, Luis V.",Incumbent,N/A,N/A,N/A,N/A,"6,808","51,562",D,.00,15.62,84.38,
House,Illinois,N/A,2008,District 4,4,20020101,"16,024","Cunningham, Daniel",Challenger,"112,529","Gutierrez, Luis V.",Incumbent,N/A,N/A,N/A,N/A,"11,053","96,505",D,.00,12.46,87.54,
House,Illinois,N/A,2006,District 4,4,20020101,"11,532","Melichar, Ann",Challenger,"69,910","Gutierrez, Luis V.",Incumbent,N/A,N/A,N/A,N/A,N/A,"58,378",D,.00,14.16,85.84,
House,Illinois,N/A,2004,District 4,4,20020101,"15,536","Cisneros, Tony",Challenger,"104,761","Gutierrez, Luis V.",Incumbent,Libertarian,"4,845","Witmer, Jacob C.",Challenger,N/A,"89,225",D,3.87,12.91,87.09,
House,Illinois,N/A,2002,District 4,4,20020101,"12,778","Lopez-Cisneros, Anthony J.",Challenger,"67,339","Gutierrez, Luis V.",Incumbent,N/A,N/A,N/A,N/A,"4,396","54,561",D,.00,15.95,84.05,
House,Illinois,N/A,2010,District 5,5,20020101,"38,935","Ratowitz, David",Challenger,"108,360","Quigley, Mike",Incumbent,N/A,N/A,N/A,N/A,"6,140","69,425",D,.00,26.43,73.57,
House,Illinois,N/A,2008,District 5,5,20020101,"50,881","Hanson, Tom",Challenger,"170,728","Emanuel, Rahm",Incumbent,N/A,N/A,N/A,N/A,"9,283","119,847",D,.00,22.96,77.04,
House,Illinois,N/A,2006,District 5,5,20020101,"32,250","White, Kevin Edward",Challenger,"114,319","Emanuel, Rahm",Incumbent,N/A,N/A,N/A,N/A,12,"82,069",D,.00,22.00,78.00,
House,Illinois,N/A,2004,District 5,5,20020101,"49,530","Best, Bruce A.",Challenger,"158,400","Emanuel, Rahm",Incumbent,N/A,N/A,N/A,N/A,N/A,"108,870",D,.00,23.82,76.18,
House,Illinois,N/A,2002,District 5,5,20020101,"46,008","Augusti, Mark A.",Challenger,"106,514","Emanuel, Rahm",Challenger,N/A,N/A,N/A,N/A,"6,913","60,506",D,.00,30.16,69.84,
House,Illinois,N/A,2010,District 6,6,20020101,"114,456","Roskam, Peter J.",Incumbent,"65,379","Lowe, Benjamin S.",Challenger,N/A,N/A,N/A,N/A,N/A,"49,077",R,.00,63.65,36.35,
House,Illinois,N/A,2008,District 6,6,20020101,"147,906","Roskam, Peter J.",Incumbent,"109,007","Morgenthaler, Jill",Challenger,N/A,N/A,N/A,N/A,N/A,"38,899",R,.00,57.57,42.43,
House,Illinois,N/A,2006,District 6,6,20020101,"91,382","Roskam, Peter J.",Challenger,"86,572","Duckworth, Tammy",Challenger,N/A,N/A,N/A,N/A,3,"4,810",R,.00,51.35,48.65,
House,Illinois,N/A,2004,District 6,6,20020101,"139,627","Hyde, Henry J.",Incumbent,"110,470","Cegelis, Christine A.",Challenger,N/A,N/A,N/A,N/A,N/A,"29,157",R,.00,55.83,44.17,
House,Illinois,N/A,2002,District 6,6,20020101,"113,174","Hyde, Henry J.",Incumbent,"60,698","Berry, Tom",Challenger,N/A,N/A,N/A,N/A,N/A,"52,476",R,.00,65.09,34.91,
House,Illinois,N/A,2010,District 7,7,20020101,"29,575","Weiman, Mark M.",Challenger,"149,846","Davis, Danny K.",Incumbent,N/A,N/A,N/A,N/A,"4,428","120,271",D,.00,16.48,83.52,
House,Illinois,N/A,2008,District 7,7,20020101,"41,474","Miller, Steve",Challenger,"235,343","Davis, Danny K.",Incumbent,N/A,N/A,N/A,N/A,N/A,"193,869",D,.00,14.98,85.02,
House,Illinois,N/A,2006,District 7,7,20020101,"21,939","Hutchinson, Charles",Challenger,"143,071","Davis, Danny K.",Incumbent,N/A,N/A,N/A,N/A,1,"121,132",D,.00,13.30,86.70,
House,Illinois,N/A,2004,District 7,7,20020101,"35,603","Davis-Fairman, Antonio",Challenger,"221,133","Davis, Danny K.",Incumbent,N/A,N/A,N/A,N/A,N/A,"185,530",D,.00,13.87,86.13,
House,Illinois,N/A,2002,District 7,7,20020101,"25,280","Tunney, Mark",Challenger,"137,933","Davis, Danny K.",Incumbent,N/A,N/A,N/A,N/A,"2,543","112,653",D,.00,15.49,84.51,
House,Illinois,N/A,2010,District 8,8,20020101,"98,115","Walsh, Joe",Challenger,"97,825","Bean, Melissa L.",Incumbent,N/A,N/A,N/A,N/A,"6,495",290,R,.00,50.07,49.93,
House,Illinois,N/A,2008,District 8,8,20020101,"116,081","Greenberg, Steve",Challenger,"179,444","Bean, Melissa L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"63,363",D,.00,39.28,60.72,
House,Illinois,N/A,2006,District 8,8,20020101,"80,720","McSweeney, David",Challenger,"93,355","Bean, Melissa L.",Incumbent,N/A,N/A,N/A,N/A,"9,319","12,635",D,.00,46.37,53.63,
House,Illinois,N/A,2004,District 8,8,20020101,"130,601","Crane, Philip M.",Incumbent,"139,792","Bean, Melissa L.",Challenger,N/A,N/A,N/A,N/A,N/A,"9,191",D,.00,48.30,51.70,
House,Illinois,N/A,2002,District 8,8,20020101,"95,275","Crane, Philip M.",Incumbent,"70,626","Bean, Melissa L.",Challenger,N/A,N/A,N/A,N/A,25,"24,649",R,.00,57.43,42.57,
House,Illinois,N/A,2010,District 9,9,20020101,"55,182","Pollak, Joel Barry",Challenger,"117,553","Schakowsky, Janice D.",Incumbent,N/A,N/A,N/A,N/A,"4,472","62,371",D,.00,31.95,68.05,
House,Illinois,N/A,2008,District 9,9,20020101,"53,593","Younan, Michael Benjamin",Challenger,"181,948","Schakowsky, Janice D.",Incumbent,N/A,N/A,N/A,N/A,"8,153","128,355",D,.00,22.75,77.25,
House,Illinois,N/A,2006,District 9,9,20020101,"41,858","Shannon, Michael P.",Challenger,"122,852","Schakowsky, Janice D.",Incumbent,N/A,N/A,N/A,N/A,3,"80,994",D,.00,25.41,74.59,
House,Illinois,N/A,2004,District 9,9,20020101,"56,135","Eckhardt, Kurt J.",Challenger,"175,282","Schakowsky, Janice D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"119,147",D,.00,24.26,75.74,
House,Illinois,N/A,2002,District 9,9,20020101,"45,307","Duric, Nicholas M.",Challenger,"118,642","Schakowsky, Janice D.",Incumbent,N/A,N/A,N/A,N/A,"4,887","73,335",D,.00,27.63,72.37,
House,Illinois,N/A,2010,District 10,10,20020101,"109,941","Dold, Robert",Challenger,"105,290","Seals, Daniel J.",Challenger,N/A,N/A,N/A,N/A,1,"4,651",R,.00,51.08,48.92,
House,Illinois,N/A,2008,District 10,10,20020101,"153,082","Kirk, Mark Steven",Incumbent,"138,176","Seals, Daniel J.",Challenger,N/A,N/A,N/A,N/A,N/A,"14,906",R,.00,52.56,47.44,
House,Illinois,N/A,2006,District 10,10,20020101,"107,929","Kirk, Mark Steven",Incumbent,"94,278","Seals, Daniel J.",Challenger,N/A,N/A,N/A,N/A,1,"13,651",R,.00,53.38,46.62,
House,Illinois,N/A,2004,District 10,10,20020101,"177,493","Kirk, Mark Steven",Incumbent,"99,218","Goodman, Lee",Challenger,N/A,N/A,N/A,N/A,N/A,"78,275",R,.00,64.14,35.86,
House,Illinois,N/A,2002,District 10,10,20020101,"128,611","Kirk, Mark Steven",Incumbent,"58,300","Perritt, Henry H.",Challenger,N/A,N/A,N/A,N/A,N/A,"70,311",R,.00,68.81,31.19,
House,Illinois,N/A,2010,District 11,11,20020101,"129,108","Kinzinger, Adam",Challenger,"96,019","Halvorson, Deborah L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,089",R,.00,57.35,42.65,
House,Illinois,N/A,2008,District 11,11,20020101,"109,608","Ozinga, Marty",Challenger,"185,652","Halvorson, Deborah L.",Challenger,N/A,N/A,N/A,N/A,"22,635","76,044",D,.00,37.12,62.88,
House,Illinois,N/A,2006,District 11,11,20020101,"109,009","Weller, Gerald C.",Incumbent,"88,846","Pavich, John",Challenger,N/A,N/A,N/A,N/A,1,"20,163",R,.00,55.10,44.90,
House,Illinois,N/A,2004,District 11,11,20020101,"173,057","Weller, Gerald C.",Incumbent,"121,903","Renner, Tari",Challenger,N/A,N/A,N/A,N/A,N/A,"51,154",R,.00,58.67,41.33,
House,Illinois,N/A,2002,District 11,11,20020101,"124,192","Weller, Gerald C.",Incumbent,"68,893","Van Duyne, Keith S.",Challenger,N/A,N/A,N/A,N/A,N/A,"55,299",R,.00,64.32,35.68,
House,Illinois,N/A,2010,District 12,12,20020101,"74,046","Newman, Teri",Challenger,"121,272","Costello, Jerry F.",Incumbent,N/A,N/A,N/A,N/A,"7,387","47,226",D,.00,37.91,62.09,
House,Illinois,N/A,2008,District 12,12,20020101,"74,382","Timothy, Jay Richardson Jr.",Challenger,"212,891","Costello, Jerry F.",Incumbent,N/A,N/A,N/A,N/A,"10,908","138,509",D,.00,25.89,74.11,
House,Illinois,N/A,2006,District 12,12,20020101,N/A,N/A,N/A,"157,802","Costello, Jerry F.",Incumbent,N/A,N/A,N/A,N/A,7,"157,802",D,.00,.00,100.00,
House,Illinois,N/A,2004,District 12,12,20020101,"82,677","Zweigart, Erin R.",Challenger,"198,962","Costello, Jerry F.",Incumbent,Libertarian,"4,794","Steele, Walter B.",Challenger,2,"116,285",D,1.67,29.36,70.64,"The other vote was: Beard, Patricia Elaine (Write-in) 2"
House,Illinois,N/A,2002,District 12,12,20020101,"58,440","Sadler, David",Challenger,"131,580","Costello, Jerry F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"73,140",D,.00,30.75,69.25,
House,Illinois,N/A,2010,District 13,13,20020101,"152,132","Biggert, Judy",Incumbent,"86,281","Harper, Scott",Challenger,N/A,N/A,N/A,N/A,N/A,"65,851",R,.00,63.81,36.19,
House,Illinois,N/A,2008,District 13,13,20020101,"180,888","Biggert, Judy",Incumbent,"147,430","Harper, Scott",Challenger,N/A,N/A,N/A,N/A,"9,453","33,458",R,.00,55.10,44.90,
House,Illinois,N/A,2006,District 13,13,20020101,"119,720","Biggert, Judy",Incumbent,"85,507","Shannon, Joseph",Challenger,N/A,N/A,N/A,N/A,7,"34,213",R,.00,58.34,41.66,
House,Illinois,N/A,2004,District 13,13,20020101,"200,472","Biggert, Judy",Incumbent,"107,836","Andersen, Gloria Schor",Challenger,Write-in,4,"Mastrogiovanni, Mark Alan",Challenger,N/A,"92,636",R,.00,65.02,34.98,
House,Illinois,N/A,2002,District 13,13,20020101,"139,546","Biggert, Judy",Incumbent,"59,069","Mason, Tom",Challenger,N/A,N/A,N/A,N/A,N/A,"80,477",R,.00,70.26,29.74,
House,Illinois,N/A,2010,District 14,14,20020101,"112,369","Hultgren, Randy M.",Challenger,"98,645","Foster, Bill",Incumbent,N/A,N/A,N/A,N/A,"7,999","13,724",R,.00,53.25,46.75,
House,Illinois,N/A,2008,District 14,14,20020101,"135,653","Oberweis, Jim",Challenger,"185,404","Foster, Bill",Incumbent,N/A,N/A,N/A,N/A,N/A,"49,751",D,.00,42.25,57.75,
House,Illinois,N/A,2006,District 14,14,20020101,"117,870","Hastert, J. Dennis",Incumbent,"79,274","Laesch, Jonathan",Challenger,N/A,N/A,N/A,N/A,N/A,"38,596",R,.00,59.79,40.21,
House,Illinois,N/A,2004,District 14,14,20020101,"191,618","Hastert, J. Dennis",Incumbent,"87,590","Zamora, Ruben K.",Challenger,N/A,N/A,N/A,N/A,N/A,"104,028",R,.00,68.63,31.37,
House,Illinois,N/A,2002,District 14,14,20020101,"135,198","Hastert, J. Dennis",Incumbent,"47,165","Quick, Laurence J.",Challenger,N/A,N/A,N/A,N/A,N/A,"88,033",R,.00,74.14,25.86,
House,Illinois,N/A,2010,District 15,15,20020101,"136,915","Johnson, Timothy V.",Incumbent,"75,948","Gill, David M.",Challenger,N/A,N/A,N/A,N/A,N/A,"60,967",R,.00,64.32,35.68,
House,Illinois,N/A,2008,District 15,15,20020101,"187,121","Johnson, Timothy V.",Incumbent,"104,393","Cox, Steve",Challenger,N/A,N/A,N/A,N/A,N/A,"82,728",R,.00,64.19,35.81,
House,Illinois,N/A,2006,District 15,15,20020101,"116,810","Johnson, Timothy V.",Incumbent,"86,025","Gill, David M.",Challenger,N/A,N/A,N/A,N/A,N/A,"30,785",R,.00,57.59,42.41,
House,Illinois,N/A,2004,District 15,15,20020101,"178,114","Johnson, Timothy V.",Incumbent,"113,625","Gill, David M.",Challenger,N/A,N/A,N/A,N/A,N/A,"64,489",R,.00,61.05,38.95,
House,Illinois,N/A,2002,District 15,15,20020101,"134,650","Johnson, Timothy V.",Incumbent,"64,131","Hartke, Joshua T.",Challenger,N/A,N/A,N/A,N/A,"7,836","70,519",R,.00,67.74,32.26,
House,Illinois,N/A,2010,District 16,16,20020101,"138,299","Manzullo, Donald",Incumbent,"66,037","Gaulrapp, George W.",Challenger,N/A,N/A,N/A,N/A,"8,425","72,262",R,.00,67.68,32.32,
House,Illinois,N/A,2008,District 16,16,20020101,"190,039","Manzullo, Donald",Incumbent,"112,648","Abboud, Robert G.",Challenger,N/A,N/A,N/A,N/A,"9,533","77,391",R,.00,62.78,37.22,
House,Illinois,N/A,2006,District 16,16,20020101,"125,951","Manzullo, Donald",Incumbent,"63,627","Auman, Richard D.",Challenger,N/A,N/A,N/A,N/A,"8,523","62,324",R,.00,66.44,33.56,
House,Illinois,N/A,2004,District 16,16,20020101,"204,350","Manzullo, Donald",Incumbent,"91,452","Kutsch, John",Challenger,Write-in,4,"Carlson, Thomas R.",Challenger,N/A,"112,898",R,.00,69.08,30.92,
House,Illinois,N/A,2002,District 16,16,20020101,"133,339","Manzullo, Donald",Incumbent,"55,488","Kutsch, John",Challenger,N/A,N/A,N/A,N/A,N/A,"77,851",R,.00,70.61,29.39,
House,Illinois,N/A,2010,District 17,17,20020101,"104,583","Schilling, Bobby",Challenger,"85,454","Hare, Phil",Incumbent,N/A,N/A,N/A,N/A,"8,861","19,129",R,.00,55.03,44.97,
House,Illinois,N/A,2008,District 17,17,20020101,N/A,N/A,N/A,"220,961","Hare, Phil",Incumbent,N/A,N/A,N/A,N/A,517,"220,961",D,.00,.00,100.00,
House,Illinois,N/A,2006,District 17,17,20020101,"86,161","Zinga, Andrea Lane",Challenger,"115,025","Hare, Phil",Challenger,N/A,N/A,N/A,N/A,N/A,"28,864",D,.00,42.83,57.17,
House,Illinois,N/A,2004,District 17,17,20020101,"111,680","Zinga, Andrea Lane",Challenger,"172,320","Evans, Lane",Incumbent,N/A,N/A,N/A,N/A,N/A,"60,640",D,.00,39.32,60.68,
House,Illinois,N/A,2002,District 17,17,20020101,"76,519","Calderone, Peter",Challenger,"127,093","Evans, Lane",Incumbent,N/A,N/A,N/A,N/A,N/A,"50,574",D,.00,37.58,62.42,
House,Illinois,N/A,2010,District 18,18,20020101,"152,868","Schock, Aaron",Incumbent,"57,046","Hirner, Deirdre",Challenger,N/A,N/A,N/A,N/A,"11,256","95,822",R,.00,72.82,27.18,
House,Illinois,N/A,2008,District 18,18,20020101,"182,589","Schock, Aaron",Challenger,"117,642","Callahan, Colleen",Challenger,N/A,N/A,N/A,N/A,"9,857","64,947",R,.00,60.82,39.18,
House,Illinois,N/A,2006,District 18,18,20020101,"150,194","Lahood, Ray",Incumbent,"73,052","Waterworth, Steve",Challenger,N/A,N/A,N/A,N/A,N/A,"77,142",R,.00,67.28,32.72,
House,Illinois,N/A,2004,District 18,18,20020101,"216,047","Lahood, Ray",Incumbent,"91,548","Waterworth, Steve",Challenger,N/A,N/A,N/A,N/A,N/A,"124,499",R,.00,70.24,29.76,
House,Illinois,N/A,2002,District 18,18,20020101,"192,567","Lahood, Ray",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"192,567",R,.00,100.00,.00,
House,Illinois,N/A,2010,District 19,19,20020101,"166,166","Shimkus, John M.",Incumbent,"67,132","Bagwell, Tim",Challenger,N/A,N/A,N/A,N/A,N/A,"99,034",R,.00,71.22,28.78,
House,Illinois,N/A,2008,District 19,19,20020101,"203,434","Shimkus, John M.",Incumbent,"105,338","Davis, Daniel",Challenger,N/A,N/A,N/A,N/A,"6,817","98,096",R,.00,65.88,34.12,
House,Illinois,N/A,2006,District 19,19,20020101,"143,491","Shimkus, John M.",Incumbent,"92,861","Stover, Danny L.",Challenger,N/A,N/A,N/A,N/A,N/A,"50,630",R,.00,60.71,39.29,
House,Illinois,N/A,2004,District 19,19,20020101,"213,451","Shimkus, John M.",Incumbent,"94,303","Bagwell, Tim",Challenger,N/A,N/A,N/A,N/A,N/A,"119,148",R,.00,69.36,30.64,
House,Illinois,N/A,2002,District 19,19,20020101,"133,956","Shimkus, John M.",Incumbent,"110,517","Phelps, David D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"23,439",R,.00,54.79,45.21,
,
,
,
CONGRESS 2002 to 2010 in INDIANA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Indiana,N/A,2010,District 1,1,20020101,"65,558","Leyva, Mark J.",Challenger,"99,387","Visclosky, Peter J.",Incumbent,N/A,N/A,N/A,N/A,"4,762","33,829",D,.00,39.75,60.25,
House,Indiana,N/A,2008,District 1,1,20020101,"76,647","Leyva, Mark J.",Challenger,"199,954","Visclosky, Peter J.",Incumbent,N/A,N/A,N/A,N/A,"5,421","123,307",D,.00,27.71,72.29,
House,Indiana,N/A,2006,District 1,1,20020101,"40,146","Leyva, Mark J.",Challenger,"104,195","Visclosky, Peter J.",Incumbent,N/A,N/A,N/A,N/A,"5,266","64,049",D,.00,27.81,72.19,
House,Indiana,N/A,2004,District 1,1,20020101,"82,858","Leyva, Mark J.",Challenger,"178,406","Visclosky, Peter J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"95,548",D,.00,31.71,68.29,
House,Indiana,N/A,2002,District 1,1,20020101,"41,909","Leyva, Mark J.",Challenger,"90,443","Visclosky, Peter J.",Incumbent,N/A,N/A,N/A,N/A,"2,759","48,534",D,.00,31.66,68.34,
House,Indiana,N/A,2010,District 2,2,20020101,"88,803","Walorski, Jackie",Challenger,"91,341","Donnelly, Joseph S.",Incumbent,N/A,N/A,N/A,N/A,"9,447","2,538",D,.00,49.30,50.70,
House,Indiana,N/A,2008,District 2,2,20020101,"84,455","Puckett, Luke Wayne",Challenger,"187,416","Donnelly, Joseph S.",Incumbent,N/A,N/A,N/A,N/A,"7,475","102,961",D,.00,31.06,68.94,
House,Indiana,N/A,2006,District 2,2,20020101,"88,300","Chocola, Chris",Incumbent,"103,561","Donnelly, Joseph S.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,261",D,.00,46.02,53.98,
House,Indiana,N/A,2004,District 2,2,20020101,"140,496","Chocola, Chris",Incumbent,"115,513","Donnelly, Joseph S.",Challenger,Libertarian,"3,346","Barnes, Douglas D.",Challenger,N/A,"24,983",R,1.29,54.88,45.12,
House,Indiana,N/A,2002,District 2,2,20020101,"95,081","Chocola, Chris",Challenger,"86,253","Thompson, Jill Long",Challenger,N/A,N/A,N/A,N/A,"7,124","8,828",R,.00,52.43,47.57,
House,Indiana,N/A,2010,District 3,3,20020101,"116,140","Stutzman, Marlin A.",Challenger,"61,267","Hayhurst, Thomas E.",Challenger,N/A,N/A,N/A,N/A,"7,642","54,873",R,.00,65.47,34.53,
House,Indiana,N/A,2008,District 3,3,20020101,"155,693","Souder, Mark E.",Incumbent,"112,309","Montagano, Michael A.",Challenger,N/A,N/A,N/A,N/A,"14,877","43,384",R,.00,58.09,41.91,
House,Indiana,N/A,2006,District 3,3,20020101,"95,421","Souder, Mark E.",Incumbent,"80,357","Hayhurst, Thomas E.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,064",R,.00,54.28,45.72,
House,Indiana,N/A,2004,District 3,3,20020101,"171,389","Souder, Mark E.",Incumbent,"76,232","Parra, Maria M.",Challenger,N/A,N/A,N/A,N/A,N/A,"95,157",R,.00,69.21,30.79,
House,Indiana,N/A,2002,District 3,3,20020101,"92,566","Souder, Mark E.",Incumbent,"50,509","Rigdon, Jay",Challenger,N/A,N/A,N/A,N/A,"3,531","42,057",R,.00,64.70,35.30,
House,Indiana,N/A,2010,District 4,4,20020101,"138,732","Rokita, Todd",Challenger,"53,167","Sanders, David Avram",Challenger,N/A,N/A,N/A,N/A,"10,423","85,565",R,.00,72.29,27.71,
House,Indiana,N/A,2008,District 4,4,20020101,"192,526","Buyer, Steve",Incumbent,"129,038","Ackerson, Nels",Challenger,N/A,N/A,N/A,N/A,N/A,"63,488",R,.00,59.87,40.13,
House,Indiana,N/A,2006,District 4,4,20020101,"111,057","Buyer, Steve",Incumbent,"66,986","Sanders, David Avram",Challenger,N/A,N/A,N/A,N/A,N/A,"44,071",R,.00,62.38,37.62,
House,Indiana,N/A,2004,District 4,4,20020101,"190,445","Buyer, Steve",Incumbent,"77,574","Sanders, David Avram",Challenger,Libertarian,"6,117","Fleming, Kevin R.",Challenger,N/A,"112,871",R,2.23,71.06,28.94,
House,Indiana,N/A,2002,District 4,4,20020101,"112,760","Buyer, Steve",Incumbent,"41,314","Abbott, Bill",Challenger,N/A,N/A,N/A,N/A,"3,934","71,446",R,.00,73.19,26.81,
House,Indiana,N/A,2010,District 5,5,20020101,"146,899","Burton, Dan",Incumbent,"60,024","Crawford, Tim",Challenger,N/A,N/A,N/A,N/A,"29,484","86,875",R,.00,70.99,29.01,
House,Indiana,N/A,2008,District 5,5,20020101,"234,705","Burton, Dan",Incumbent,"123,357","Ruley, Mary Etta",Challenger,N/A,N/A,N/A,N/A,N/A,"111,348",R,.00,65.55,34.45,
House,Indiana,N/A,2006,District 5,5,20020101,"133,118","Burton, Dan",Incumbent,"64,362","Carr, Katherine Fox",Challenger,N/A,N/A,N/A,N/A,"7,449","68,756",R,.00,67.41,32.59,
House,Indiana,N/A,2004,District 5,5,20020101,"228,718","Burton, Dan",Incumbent,"82,637","Carr, Katherine Fox",Challenger,Libertarian,"7,008","Hodgin, Frederick C.",Challenger,N/A,"146,081",R,2.20,73.46,26.54,
House,Indiana,N/A,2002,District 5,5,20020101,"129,442","Burton, Dan",Incumbent,"45,283","Carr, Katherine Fox",Challenger,N/A,N/A,N/A,N/A,"5,130","84,159",R,.00,74.08,25.92,
House,Indiana,N/A,2010,District 6,6,20020101,"126,027","Pence, Mike",Incumbent,"56,647","Welsh, Barry A.",Challenger,N/A,N/A,N/A,N/A,"6,635","69,380",R,.00,68.99,31.01,
House,Indiana,N/A,2008,District 6,6,20020101,"180,608","Pence, Mike",Incumbent,"94,265","Welsh, Barry A.",Challenger,N/A,N/A,N/A,N/A,"7,539","86,343",R,.00,65.71,34.29,
House,Indiana,N/A,2006,District 6,6,20020101,"115,266","Pence, Mike",Incumbent,"76,812","Welsh, Barry A.",Challenger,N/A,N/A,N/A,N/A,N/A,"38,454",R,.00,60.01,39.99,
House,Indiana,N/A,2004,District 6,6,20020101,"182,529","Pence, Mike",Incumbent,"85,123","Fox, Melina Ann",Challenger,Libertarian,"4,397","Roots, Chad E.",Challenger,N/A,"97,406",R,1.62,68.20,31.80,
House,Indiana,N/A,2002,District 6,6,20020101,"118,436","Pence, Mike",Incumbent,"63,871","Fox, Melina Ann",Challenger,N/A,N/A,N/A,N/A,"3,346","54,565",R,.00,64.97,35.03,
House,Indiana,N/A,2010,District 7,7,20020101,"55,213","Scott, Marvin B.",Challenger,"86,011","Carson, Andre D.",Incumbent,N/A,N/A,N/A,N/A,"4,815","30,798",D,.00,39.10,60.90,
House,Indiana,N/A,2008,District 7,7,20020101,"92,645","Campo, Gabrielle",Challenger,"172,650","Carson, Andre D.",Incumbent,N/A,N/A,N/A,N/A,4,"80,005",D,.00,34.92,65.08,
House,Indiana,N/A,2006,District 7,7,20020101,"64,304","Dickerson, Eric",Challenger,"74,750","Carson, Julia M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"10,446",D,.00,46.24,53.76,
House,Indiana,N/A,2004,District 7,7,20020101,"97,491","Horning, Andrew M.",Challenger,"121,303","Carson, Julia M.",Incumbent,Libertarian,"4,381","Campbell, Barry M.",Challenger,N/A,"23,812",D,1.96,44.56,55.44,
